"","TimePeriod","position","water_year","Node","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class","Type","TimePercentage"
"2845","Annual","LOB",2013,"F300","SAS","Adult","Velocity","Soft","Low","Low",0.981735159817352
"2846","Annual","LOB",2013,"F300","SAS","Adult","Velocity","Soft","Low","Medium",0.650684931506849
"2847","Annual","LOB",2013,"F300","SAS","Adult","Velocity","Soft","Low","High",0.399543378995434
"2848","Annual","LOB",2014,"F300","SAS","Adult","Velocity","Soft","Low","Low",1.84931506849315
"2849","Annual","LOB",2014,"F300","SAS","Adult","Velocity","Soft","Low","Medium",1.11872146118721
"2850","Annual","LOB",2014,"F300","SAS","Adult","Velocity","Soft","Low","High",0.627853881278539
"2851","Annual","LOB",2015,"F300","SAS","Adult","Velocity","Soft","Low","Low",1.6051912568306
"2852","Annual","LOB",2015,"F300","SAS","Adult","Velocity","Soft","Low","Medium",1.1384335154827
"2853","Annual","LOB",2015,"F300","SAS","Adult","Velocity","Soft","Low","High",0.648907103825137
"2854","Annual","LOB",2016,"F300","SAS","Adult","Velocity","Soft","Low","Low",10.2739726027397
"2855","Annual","LOB",2016,"F300","SAS","Adult","Velocity","Soft","Low","Medium",2.22602739726027
"2856","Annual","LOB",2016,"F300","SAS","Adult","Velocity","Soft","Low","High",1.25570776255708
"2857","Annual","MC",2010,"F300","SAS","Adult","Velocity","Soft","Partial","Low",70.7615024546181
"2858","Annual","MC",2010,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",4.80648475853408
"2859","Annual","MC",2010,"F300","SAS","Adult","Velocity","Soft","Partial","High",1.90661034364654
"2860","Annual","MC",2011,"F300","SAS","Adult","Velocity","Soft","Partial","Low",88.0009107468124
"2861","Annual","MC",2011,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",2.73224043715847
"2862","Annual","MC",2011,"F300","SAS","Adult","Velocity","Soft","Partial","High",0.990437158469945
"2863","Annual","MC",2012,"F300","SAS","Adult","Velocity","Soft","Partial","Low",53.8470319634703
"2864","Annual","MC",2012,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",1.23287671232877
"2865","Annual","MC",2012,"F300","SAS","Adult","Velocity","Soft","Partial","High",0
"2866","Annual","MC",2013,"F300","SAS","Adult","Velocity","Soft","Partial","Low",97.4429223744292
"2867","Annual","MC",2013,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",0.810502283105023
"2868","Annual","MC",2013,"F300","SAS","Adult","Velocity","Soft","Partial","High",0
"2869","Annual","MC",2014,"F300","SAS","Adult","Velocity","Soft","Partial","Low",95.0799086757991
"2870","Annual","MC",2014,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",2.92237442922374
"2871","Annual","MC",2014,"F300","SAS","Adult","Velocity","Soft","Partial","High",0.422374429223744
"2872","Annual","MC",2015,"F300","SAS","Adult","Velocity","Soft","Partial","Low",96.0154826958106
"2873","Annual","MC",2015,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",5.10018214936248
"2874","Annual","MC",2015,"F300","SAS","Adult","Velocity","Soft","Partial","High",0.694444444444444
"2875","Annual","MC",2016,"F300","SAS","Adult","Velocity","Soft","Partial","Low",79.4634703196347
"2876","Annual","MC",2016,"F300","SAS","Adult","Velocity","Soft","Partial","Medium",1.18721461187215
"2877","Annual","MC",2016,"F300","SAS","Adult","Velocity","Soft","Partial","High",0
"2878","Annual","ROB",2010,"F300","SAS","Adult","Velocity","Soft","Low","Low",9.43030026258705
"2879","Annual","ROB",2010,"F300","SAS","Adult","Velocity","Soft","Low","Medium",7.26110286562393
"2880","Annual","ROB",2010,"F300","SAS","Adult","Velocity","Soft","Low","High",5.33165886516726
"2881","Annual","ROB",2011,"F300","SAS","Adult","Velocity","Soft","Low","Low",2.0264116575592
"2882","Annual","ROB",2011,"F300","SAS","Adult","Velocity","Soft","Low","Medium",1.19535519125683
"2883","Annual","ROB",2011,"F300","SAS","Adult","Velocity","Soft","Low","High",0.717213114754098
"2884","Annual","ROB",2012,"F300","SAS","Adult","Velocity","Soft","Low","Low",3.42465753424658
"2885","Annual","ROB",2012,"F300","SAS","Adult","Velocity","Soft","Low","Medium",2.15753424657534
"2886","Annual","ROB",2012,"F300","SAS","Adult","Velocity","Soft","Low","High",1.17579908675799
"2887","Annual","ROB",2013,"F300","SAS","Adult","Velocity","Soft","Low","Low",0.981735159817352
"2888","Annual","ROB",2013,"F300","SAS","Adult","Velocity","Soft","Low","Medium",0.650684931506849
"2889","Annual","ROB",2013,"F300","SAS","Adult","Velocity","Soft","Low","High",0.399543378995434
"2890","Annual","ROB",2014,"F300","SAS","Adult","Velocity","Soft","Low","Low",1.84931506849315
"2891","Annual","ROB",2014,"F300","SAS","Adult","Velocity","Soft","Low","Medium",1.11872146118721
"2892","Annual","ROB",2014,"F300","SAS","Adult","Velocity","Soft","Low","High",0.627853881278539
"2893","Annual","ROB",2015,"F300","SAS","Adult","Velocity","Soft","Low","Low",1.6051912568306
"2894","Annual","ROB",2015,"F300","SAS","Adult","Velocity","Soft","Low","Medium",1.1384335154827
"2895","Annual","ROB",2015,"F300","SAS","Adult","Velocity","Soft","Low","High",0.648907103825137
"2896","Annual","ROB",2016,"F300","SAS","Adult","Velocity","Soft","Low","Low",10.2739726027397
"2897","Annual","ROB",2016,"F300","SAS","Adult","Velocity","Soft","Low","Medium",2.22602739726027
"2898","Annual","ROB",2016,"F300","SAS","Adult","Velocity","Soft","Low","High",1.25570776255708
"2899","Annual","MC",2010,"F319","SAS","Adult","Velocity","Concrete","High","Low",96.0155268866309
"2900","Annual","MC",2010,"F319","SAS","Adult","Velocity","Concrete","High","Medium",94.9880123301747
"2901","Annual","MC",2010,"F319","SAS","Adult","Velocity","Concrete","High","High",93.8234958328576
"2902","Annual","MC",2011,"F319","SAS","Adult","Velocity","Concrete","High","Low",98.3606557377049
"2903","Annual","MC",2011,"F319","SAS","Adult","Velocity","Concrete","High","Medium",97.9508196721311
"2904","Annual","MC",2011,"F319","SAS","Adult","Velocity","Concrete","High","High",97.1880692167577
"2905","Annual","MC",2012,"F319","SAS","Adult","Velocity","Concrete","High","Low",98.5730593607306
"2906","Annual","MC",2012,"F319","SAS","Adult","Velocity","Concrete","High","Medium",98.0593607305936
"2907","Annual","MC",2012,"F319","SAS","Adult","Velocity","Concrete","High","High",94.1095890410959
"2908","Annual","MC",2013,"F319","SAS","Adult","Velocity","Concrete","Partial","Low",99.1438356164384
"2909","Annual","MC",2013,"F319","SAS","Adult","Velocity","Concrete","Partial","Medium",98.9041095890411
"2910","Annual","MC",2013,"F319","SAS","Adult","Velocity","Concrete","Partial","High",67.1803652968037
"2911","Annual","MC",2014,"F319","SAS","Adult","Velocity","Concrete","High","Low",98.5958904109589
"2912","Annual","MC",2014,"F319","SAS","Adult","Velocity","Concrete","High","Medium",97.9794520547945
"2913","Annual","MC",2014,"F319","SAS","Adult","Velocity","Concrete","High","High",82.3287671232877
"2914","Annual","MC",2015,"F319","SAS","Adult","Velocity","Concrete","High","Low",98.9526411657559
"2915","Annual","MC",2015,"F319","SAS","Adult","Velocity","Concrete","High","Medium",98.4289617486339
"2916","Annual","MC",2015,"F319","SAS","Adult","Velocity","Concrete","High","High",79.1780510018215
"2917","Annual","MC",2016,"F319","SAS","Adult","Velocity","Concrete","High","Low",96.7808219178082
"2918","Annual","MC",2016,"F319","SAS","Adult","Velocity","Concrete","High","Medium",96.0388127853881
"2919","Annual","MC",2016,"F319","SAS","Adult","Velocity","Concrete","High","High",90.5936073059361
"2920","Annual","MC",2010,"F34D","SAS","Adult","Velocity","Concrete","High","Low",94.1660006850097
"2921","Annual","MC",2010,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",91.8027172051604
"2922","Annual","MC",2010,"F34D","SAS","Adult","Velocity","Concrete","High","High",89.3480990980705
"2923","Annual","MC",2011,"F34D","SAS","Adult","Velocity","Concrete","High","Low",97.8369763205829
"2924","Annual","MC",2011,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",97.4726775956284
"2925","Annual","MC",2011,"F34D","SAS","Adult","Velocity","Concrete","High","High",96.8123861566485
"2926","Annual","MC",2012,"F34D","SAS","Adult","Velocity","Concrete","High","Low",97.648401826484
"2927","Annual","MC",2012,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",96.9748858447489
"2928","Annual","MC",2012,"F34D","SAS","Adult","Velocity","Concrete","High","High",95.7077625570776
"2929","Annual","MC",2013,"F34D","SAS","Adult","Velocity","Concrete","High","Low",98.8698630136986
"2930","Annual","MC",2013,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",98.5730593607306
"2931","Annual","MC",2013,"F34D","SAS","Adult","Velocity","Concrete","High","High",96.7465753424658
"2932","Annual","MC",2014,"F34D","SAS","Adult","Velocity","Concrete","High","Low",97.8082191780822
"2933","Annual","MC",2014,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",97.3630136986301
"2934","Annual","MC",2014,"F34D","SAS","Adult","Velocity","Concrete","High","High",96.8150684931507
"2935","Annual","MC",2015,"F34D","SAS","Adult","Velocity","Concrete","High","Low",98.1785063752277
"2936","Annual","MC",2015,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",97.7914389799636
"2937","Annual","MC",2015,"F34D","SAS","Adult","Velocity","Concrete","High","High",97.2108378870674
"2938","Annual","MC",2016,"F34D","SAS","Adult","Velocity","Concrete","High","Low",95.7305936073059
"2939","Annual","MC",2016,"F34D","SAS","Adult","Velocity","Concrete","High","Medium",94.8401826484018
"2940","Annual","MC",2016,"F34D","SAS","Adult","Velocity","Concrete","High","High",93.7899543378995
"2941","Annual","MC",2010,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",6.90718118506679
"2942","Annual","MC",2010,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",2.27194885260875
"2943","Annual","MC",2010,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",1.19876698253225
"2944","Annual","MC",2011,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",3.59744990892532
"2945","Annual","MC",2011,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",0.944899817850637
"2946","Annual","MC",2011,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",0.273224043715847
"2947","Annual","MC",2012,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",3.53881278538813
"2948","Annual","MC",2012,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",0.490867579908676
"2949","Annual","MC",2012,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",0.102739726027397
"2950","Annual","MC",2013,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",1.94063926940639
"2951","Annual","MC",2013,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",0.479452054794521
"2952","Annual","MC",2013,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",0.251141552511416
"2953","Annual","MC",2014,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",3.27625570776256
"2954","Annual","MC",2014,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",0.799086757990868
"2955","Annual","MC",2014,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",0.262557077625571
"2956","Annual","MC",2015,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",2.70947176684882
"2957","Annual","MC",2015,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",0.671675774134791
"2958","Annual","MC",2015,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",0.295992714025501
"2959","Annual","MC",2016,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Low",6.60958904109589
"2960","Annual","MC",2016,"F37BHigh","SAS","Adult","Velocity","Soft","Low","Medium",1.89497716894977
"2961","Annual","MC",2016,"F37BHigh","SAS","Adult","Velocity","Soft","Low","High",0.810502283105023
"2962","Annual","LOB",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",1.64402329032995
"2963","Annual","LOB",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",1.56410549149446
"2964","Annual","LOB",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0
"2965","Annual","LOB",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",0.580601092896175
"2966","Annual","LOB",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",0.580601092896175
"2967","Annual","LOB",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0
"2968","Annual","LOB",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",0.182648401826484
"2969","Annual","LOB",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",0.182648401826484
"2970","Annual","LOB",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0
"2971","Annual","LOB",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",0.331050228310502
"2972","Annual","LOB",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",0.331050228310502
"2973","Annual","LOB",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0
"2974","Annual","LOB",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",0.4337899543379
"2975","Annual","LOB",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",0.4337899543379
"2976","Annual","LOB",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0
"2977","Annual","LOB",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",0.432604735883424
"2978","Annual","LOB",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",0.432604735883424
"2979","Annual","LOB",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0
"2980","Annual","LOB",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",1.4041095890411
"2981","Annual","LOB",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",1.26712328767123
"2982","Annual","LOB",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",0.0114155251141553
"2983","Annual","MC",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",7.77486014385204
"2984","Annual","MC",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",7.55794040415573
"2985","Annual","MC",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",7.72919283023176
"2986","Annual","MC",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",4.0983606557377
"2987","Annual","MC",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",4.0983606557377
"2988","Annual","MC",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",4.0983606557377
"2989","Annual","MC",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",4.17808219178082
"2990","Annual","MC",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",4.17808219178082
"2991","Annual","MC",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",4.17808219178082
"2992","Annual","MC",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",2.21461187214612
"2993","Annual","MC",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",2.20319634703196
"2994","Annual","MC",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",2.21461187214612
"2995","Annual","MC",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",3.71004566210046
"2996","Annual","MC",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",3.6986301369863
"2997","Annual","MC",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",3.71004566210046
"2998","Annual","MC",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",3.07377049180328
"2999","Annual","MC",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",3.07377049180328
"3000","Annual","MC",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",3.07377049180328
"3001","Annual","MC",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",7.45433789954338
"3002","Annual","MC",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",7.23744292237443
"3003","Annual","MC",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",7.35159817351598
"3004","Annual","ROB",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",10.3550633633976
"3005","Annual","ROB",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",5.91391711382578
"3006","Annual","ROB",2010,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",4.44114624957187
"3007","Annual","ROB",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",6.46630236794171
"3008","Annual","ROB",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",3.05100182149362
"3009","Annual","ROB",2011,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",2.09471766848816
"3010","Annual","ROB",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",6.87214611872146
"3011","Annual","ROB",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",2.85388127853881
"3012","Annual","ROB",2012,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",1.66666666666667
"3013","Annual","ROB",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",3.21917808219178
"3014","Annual","ROB",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",1.65525114155251
"3015","Annual","ROB",2013,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",1.01598173515982
"3016","Annual","ROB",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",5.54794520547945
"3017","Annual","ROB",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",2.8310502283105
"3018","Annual","ROB",2014,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",1.95205479452055
"3019","Annual","ROB",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",4.89526411657559
"3020","Annual","ROB",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",2.28825136612022
"3021","Annual","ROB",2015,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",1.53688524590164
"3022","Annual","ROB",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","Low",10.4680365296804
"3023","Annual","ROB",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","Medium",5.52511415525114
"3024","Annual","ROB",2016,"F37BLow","SAS","Adult","Velocity","Soft","Low","High",3.84703196347032
"3025","Annual","MC",2010,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",3.16246146820413
"3026","Annual","MC",2010,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",2.95695855691289
"3027","Annual","MC",2010,"F45B","SAS","Adult","Velocity","Concrete","Low","High",2.8427902728622
"3028","Annual","MC",2011,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",3.77959927140255
"3029","Annual","MC",2011,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",3.77959927140255
"3030","Annual","MC",2011,"F45B","SAS","Adult","Velocity","Concrete","Low","High",3.73406193078324
"3031","Annual","MC",2012,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",2.62557077625571
"3032","Annual","MC",2012,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",2.59132420091324
"3033","Annual","MC",2012,"F45B","SAS","Adult","Velocity","Concrete","Low","High",2.59132420091324
"3034","Annual","MC",2013,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",1.15296803652968
"3035","Annual","MC",2013,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",1.15296803652968
"3036","Annual","MC",2013,"F45B","SAS","Adult","Velocity","Concrete","Low","High",1.13013698630137
"3037","Annual","MC",2014,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",1.42694063926941
"3038","Annual","MC",2014,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",1.42694063926941
"3039","Annual","MC",2014,"F45B","SAS","Adult","Velocity","Concrete","Low","High",1.4041095890411
"3040","Annual","MC",2015,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",0.569216757741348
"3041","Annual","MC",2015,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",0.569216757741348
"3042","Annual","MC",2015,"F45B","SAS","Adult","Velocity","Concrete","Low","High",0.569216757741348
"3043","Annual","MC",2016,"F45B","SAS","Adult","Velocity","Concrete","Low","Low",3.32191780821918
"3044","Annual","MC",2016,"F45B","SAS","Adult","Velocity","Concrete","Low","Medium",3.29908675799087
"3045","Annual","MC",2016,"F45B","SAS","Adult","Velocity","Concrete","Low","High",3.28767123287671
"3046","Annual","LOB",2010,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3047","Annual","LOB",2010,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3048","Annual","LOB",2010,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3049","Annual","LOB",2011,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3050","Annual","LOB",2011,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3051","Annual","LOB",2011,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3052","Annual","LOB",2012,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3053","Annual","LOB",2012,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3054","Annual","LOB",2012,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3055","Annual","LOB",2013,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3056","Annual","LOB",2013,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3057","Annual","LOB",2013,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3058","Annual","LOB",2014,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3059","Annual","LOB",2014,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3060","Annual","LOB",2014,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3061","Annual","LOB",2015,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3062","Annual","LOB",2015,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3063","Annual","LOB",2015,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3064","Annual","LOB",2016,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0
"3065","Annual","LOB",2016,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0
"3066","Annual","LOB",2016,"F57C","SAS","Adult","Velocity","Soft","Low","High",0
"3067","Annual","MC",2010,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",98.1390569699737
"3068","Annual","MC",2010,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",69.8938234958329
"3069","Annual","MC",2010,"F57C","SAS","Adult","Velocity","Soft","Partial","High",8.43703619134604
"3070","Annual","MC",2011,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",99.2258652094718
"3071","Annual","MC",2011,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",40.8128415300546
"3072","Annual","MC",2011,"F57C","SAS","Adult","Velocity","Soft","Partial","High",1.36612021857923
"3073","Annual","MC",2012,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",99.6575342465753
"3074","Annual","MC",2012,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",63.8127853881279
"3075","Annual","MC",2012,"F57C","SAS","Adult","Velocity","Soft","Partial","High",2.55707762557078
"3076","Annual","MC",2013,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",99.6917808219178
"3077","Annual","MC",2013,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",16.0958904109589
"3078","Annual","MC",2013,"F57C","SAS","Adult","Velocity","Soft","Partial","High",0.878995433789954
"3079","Annual","MC",2014,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",99.4178082191781
"3080","Annual","MC",2014,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",13.9611872146119
"3081","Annual","MC",2014,"F57C","SAS","Adult","Velocity","Soft","Partial","High",1.59817351598174
"3082","Annual","MC",2015,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",99.5446265938069
"3083","Annual","MC",2015,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",5.84016393442623
"3084","Annual","MC",2015,"F57C","SAS","Adult","Velocity","Soft","Partial","High",1.4799635701275
"3085","Annual","MC",2016,"F57C","SAS","Adult","Velocity","Soft","Partial","Low",98.7899543378995
"3086","Annual","MC",2016,"F57C","SAS","Adult","Velocity","Soft","Partial","Medium",23.527397260274
"3087","Annual","MC",2016,"F57C","SAS","Adult","Velocity","Soft","Partial","High",3.07077625570776
"3088","Annual","ROB",2010,"F57C","SAS","Adult","Velocity","Soft","Low","Low",4.04155725539445
"3089","Annual","ROB",2010,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",2.62587053316589
"3090","Annual","ROB",2010,"F57C","SAS","Adult","Velocity","Soft","Low","High",1.65544011873502
"3091","Annual","ROB",2011,"F57C","SAS","Adult","Velocity","Soft","Low","Low",1.37750455373406
"3092","Annual","ROB",2011,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0.89936247723133
"3093","Annual","ROB",2011,"F57C","SAS","Adult","Velocity","Soft","Low","High",0.626138433515483
"3094","Annual","ROB",2012,"F57C","SAS","Adult","Velocity","Soft","Low","Low",1.6324200913242
"3095","Annual","ROB",2012,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",1.02739726027397
"3096","Annual","ROB",2012,"F57C","SAS","Adult","Velocity","Soft","Low","High",0.525114155251142
"3097","Annual","ROB",2013,"F57C","SAS","Adult","Velocity","Soft","Low","Low",0.821917808219178
"3098","Annual","ROB",2013,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0.468036529680365
"3099","Annual","ROB",2013,"F57C","SAS","Adult","Velocity","Soft","Low","High",0.205479452054795
"3100","Annual","ROB",2014,"F57C","SAS","Adult","Velocity","Soft","Low","Low",1.46118721461187
"3101","Annual","ROB",2014,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0.867579908675799
"3102","Annual","ROB",2014,"F57C","SAS","Adult","Velocity","Soft","Low","High",0.513698630136986
"3103","Annual","ROB",2015,"F57C","SAS","Adult","Velocity","Soft","Low","Low",1.03597449908925
"3104","Annual","ROB",2015,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",0.512295081967213
"3105","Annual","ROB",2015,"F57C","SAS","Adult","Velocity","Soft","Low","High",0.352914389799636
"3106","Annual","ROB",2016,"F57C","SAS","Adult","Velocity","Soft","Low","Low",2.97945205479452
"3107","Annual","ROB",2016,"F57C","SAS","Adult","Velocity","Soft","Low","Medium",1.76940639269406
"3108","Annual","ROB",2016,"F57C","SAS","Adult","Velocity","Soft","Low","High",1.0958904109589
"3109","Annual","LOB",2010,"GLEN","SAS","Adult","Velocity","Soft","Partial","Low",99.2122388400502
"3110","Annual","LOB",2010,"GLEN","SAS","Adult","Velocity","Soft","Partial","Medium",98.4244776801005
"3111","Annual","LOB",2010,"GLEN","SAS","Adult","Velocity","Soft","Partial","High",21.0297979221372
"3112","Annual","LOB",2011,"GLEN","SAS","Adult","Velocity","Soft","Partial","Low",99.5901639344262
"3113","Annual","LOB",2011,"GLEN","SAS","Adult","Velocity","Soft","Partial","Medium",99.3283242258652
"3114","Annual","LOB",2011,"GLEN","SAS","Adult","Velocity","Soft","Partial","High",3.10792349726776
"3115","Annual","LOB",2012,"GLEN","SAS","Adult","Velocity","Soft","Partial","Low",99.8744292237443
"3116","Annual","LOB",2012,"GLEN","SAS","Adult","Velocity","Soft","Partial","Medium",99.7488584474886
"3117","Annual","LOB",2012,"GLEN","SAS","Adult","Velocity","Soft","Partial","High",5.06849315068493
"3118","Annual","LOB",2013,"GLEN","SAS","Adult","Velocity","Soft","Partial","Low",99.7945205479452
"3119","Annual","LOB",2013,"GLEN","SAS","Adult","Velocity","Soft","Partial","Medium",99.7374429223744
