"","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","bottom_type","Type","MaxPercentage","MeanPercentage"
"571","Annual","ROB","LA11","SAS","Adult","Velocity","Soft","Low",6.50759219088937,1.80189571118931
"572","Annual","ROB","LA11","SAS","Adult","Velocity","Soft","Medium",6.50759219088937,1.80189571118931
"573","Annual","ROB","LA11","SAS","Adult","Velocity","Soft","High",6.50759219088937,1.80189571118931
"574","Annual","MC","LA13","SAS","Adult","Velocity","Concrete","Low",99.2694063926941,72.9934205329939
"575","Annual","MC","LA13","SAS","Adult","Velocity","Concrete","Medium",99.2694063926941,72.9934205329939
"576","Annual","MC","LA13","SAS","Adult","Velocity","Concrete","High",99.2694063926941,72.9934205329939
"577","Annual","LOB","LA14","SAS","Adult","Velocity","Soft","Low",99.2009132420091,97.0718982230769
"578","Annual","LOB","LA14","SAS","Adult","Velocity","Soft","Medium",99.2009132420091,97.0718982230769
"579","Annual","LOB","LA14","SAS","Adult","Velocity","Soft","High",99.2009132420091,97.0718982230769
"580","Annual","MC","LA14","SAS","Adult","Velocity","Soft","Low",6.27925562278799,2.46038903567756
"581","Annual","MC","LA14","SAS","Adult","Velocity","Soft","Medium",6.27925562278799,2.46038903567756
"582","Annual","MC","LA14","SAS","Adult","Velocity","Soft","High",6.27925562278799,2.46038903567756
"583","Annual","ROB","LA14","SAS","Adult","Velocity","Soft","Low",99.7488584474886,98.9166120106204
"584","Annual","ROB","LA14","SAS","Adult","Velocity","Soft","Medium",99.7488584474886,98.9166120106204
"585","Annual","ROB","LA14","SAS","Adult","Velocity","Soft","High",99.7488584474886,98.9166120106204
"586","Annual","LOB","LA2","SAS","Adult","Velocity","Soft","Low",3.37938120790045,1.61200077855798
"587","Annual","LOB","LA2","SAS","Adult","Velocity","Soft","Medium",3.37938120790045,1.61200077855798
"588","Annual","LOB","LA2","SAS","Adult","Velocity","Soft","High",3.37938120790045,1.61200077855798
"589","Annual","MC","LA2","SAS","Adult","Velocity","Soft","Low",99.3055555555556,33.1333005162918
"590","Annual","MC","LA2","SAS","Adult","Velocity","Soft","Medium",99.3055555555556,33.1333005162918
"591","Annual","MC","LA2","SAS","Adult","Velocity","Soft","High",99.3055555555556,33.1333005162918
"592","Annual","ROB","LA2","SAS","Adult","Velocity","Soft","Low",3.84747117250828,1.21591388255881
"593","Annual","ROB","LA2","SAS","Adult","Velocity","Soft","Medium",3.84747117250828,1.21591388255881
"594","Annual","ROB","LA2","SAS","Adult","Velocity","Soft","High",3.84747117250828,1.21591388255881
"595","Annual","LOB","LA20","SAS","Adult","Velocity","Soft","Low",3.08254366936865,1.1497743219758
"596","Annual","LOB","LA20","SAS","Adult","Velocity","Soft","Medium",3.08254366936865,1.1497743219758
"597","Annual","LOB","LA20","SAS","Adult","Velocity","Soft","High",3.08254366936865,1.1497743219758
"598","Annual","MC","LA20","SAS","Adult","Velocity","Soft","Low",94.2053734061931,72.6761411143812
"599","Annual","MC","LA20","SAS","Adult","Velocity","Soft","Medium",94.2053734061931,72.6761411143812
"600","Annual","MC","LA20","SAS","Adult","Velocity","Soft","High",94.2053734061931,72.6761411143812
"601","Annual","ROB","LA20","SAS","Adult","Velocity","Soft","Low",3.05971001255851,1.16715300820482
"602","Annual","ROB","LA20","SAS","Adult","Velocity","Soft","Medium",3.05971001255851,1.16715300820482
"603","Annual","ROB","LA20","SAS","Adult","Velocity","Soft","High",3.05971001255851,1.16715300820482
"604","Annual","LOB","LA202","SAS","Adult","Velocity","Soft","Low",1.50702134946912,0.593305432153169
"605","Annual","LOB","LA202","SAS","Adult","Velocity","Soft","Medium",1.50702134946912,0.593305432153169
"606","Annual","LOB","LA202","SAS","Adult","Velocity","Soft","High",1.50702134946912,0.593305432153169
"607","Annual","MC","LA202","SAS","Adult","Velocity","Soft","Low",9.17808219178082,2.26744536731291
"608","Annual","MC","LA202","SAS","Adult","Velocity","Soft","Medium",9.17808219178082,2.26744536731291
"609","Annual","MC","LA202","SAS","Adult","Velocity","Soft","High",9.17808219178082,2.26744536731291
"610","Annual","ROB","LA202","SAS","Adult","Velocity","Soft","Low",1.62118963351981,0.650358185317255
"611","Annual","ROB","LA202","SAS","Adult","Velocity","Soft","Medium",1.62118963351981,0.650358185317255
"612","Annual","ROB","LA202","SAS","Adult","Velocity","Soft","High",1.62118963351981,0.650358185317255
"613","Annual","LOB","LA3","SAS","Adult","Velocity","Soft","Low",98.5730593607306,67.9801054688338
"614","Annual","LOB","LA3","SAS","Adult","Velocity","Soft","Medium",98.5730593607306,67.9801054688338
"615","Annual","LOB","LA3","SAS","Adult","Velocity","Soft","High",98.5730593607306,67.9801054688338
"616","Annual","MC","LA3","SAS","Adult","Velocity","Soft","Low",96.8835616438356,29.627619301869
"617","Annual","MC","LA3","SAS","Adult","Velocity","Soft","Medium",96.8835616438356,29.627619301869
"618","Annual","MC","LA3","SAS","Adult","Velocity","Soft","High",96.8835616438356,29.627619301869
"619","Annual","ROB","LA3","SAS","Adult","Velocity","Soft","Low",98.5730593607306,67.9801054688338
"620","Annual","ROB","LA3","SAS","Adult","Velocity","Soft","Medium",98.5730593607306,67.9801054688338
"621","Annual","ROB","LA3","SAS","Adult","Velocity","Soft","High",98.5730593607306,67.9801054688338
"622","Annual","LOB","LA8","SAS","Adult","Velocity","Soft","Low",98.9041095890411,96.5790377072024
"623","Annual","LOB","LA8","SAS","Adult","Velocity","Soft","Medium",98.9041095890411,96.5790377072024
"624","Annual","LOB","LA8","SAS","Adult","Velocity","Soft","High",98.9041095890411,96.5790377072024
"625","Annual","MC","LA8","SAS","Adult","Velocity","Soft","Low",25.6033697632058,3.01017739192943
"626","Annual","MC","LA8","SAS","Adult","Velocity","Soft","Medium",25.6033697632058,3.01017739192943
"627","Annual","MC","LA8","SAS","Adult","Velocity","Soft","High",25.6033697632058,3.01017739192943
"628","Annual","ROB","LA8","SAS","Adult","Velocity","Soft","Low",98.9041095890411,96.6474601871665
"629","Annual","ROB","LA8","SAS","Adult","Velocity","Soft","Medium",98.9041095890411,96.6474601871665
"630","Annual","ROB","LA8","SAS","Adult","Velocity","Soft","High",98.9041095890411,96.6474601871665
"631","Annual","LOB","11101250","Typha","Adult","Depth","Soft","Low",29.2841648590022,6.16590014901974
"632","Annual","LOB","11101250","Typha","Adult","Depth","Soft","Medium",29.2841648590022,6.16590014901974
"633","Annual","LOB","11101250","Typha","Adult","Depth","Soft","High",29.2841648590022,6.16590014901974
"634","Annual","MC","11101250","Typha","Adult","Depth","Soft","Low",98.6643835616438,85.9361184997193
"635","Annual","MC","11101250","Typha","Adult","Depth","Soft","Medium",98.6643835616438,85.9361184997193
"636","Annual","MC","11101250","Typha","Adult","Depth","Soft","High",98.6643835616438,85.9361184997193
"637","Annual","ROB","11101250","Typha","Adult","Depth","Soft","Low",32.4694599840164,6.96306252082343
"638","Annual","ROB","11101250","Typha","Adult","Depth","Soft","Medium",32.4694599840164,6.96306252082343
"639","Annual","ROB","11101250","Typha","Adult","Depth","Soft","High",32.4694599840164,6.96306252082343
"640","Annual","LOB","F300","Typha","Adult","Depth","Soft","Low",12.3744292237443,3.17947609403782
"641","Annual","LOB","F300","Typha","Adult","Depth","Soft","Medium",12.3744292237443,3.17947609403782
"642","Annual","LOB","F300","Typha","Adult","Depth","Soft","High",12.3744292237443,3.17947609403782
"643","Annual","MC","F300","Typha","Adult","Depth","Soft","Low",99.0867579908676,95.4015572059379
"644","Annual","MC","F300","Typha","Adult","Depth","Soft","Medium",99.0867579908676,95.4015572059379
"645","Annual","MC","F300","Typha","Adult","Depth","Soft","High",99.0867579908676,95.4015572059379
"646","Annual","ROB","F300","Typha","Adult","Depth","Soft","Low",12.3744292237443,3.17947609403782
"647","Annual","ROB","F300","Typha","Adult","Depth","Soft","Medium",12.3744292237443,3.17947609403782
"648","Annual","ROB","F300","Typha","Adult","Depth","Soft","High",12.3744292237443,3.17947609403782
"649","Annual","MC","F319","Typha","Adult","Depth","Concrete","Low",99.7831050228311,98.9704042317471
"650","Annual","MC","F319","Typha","Adult","Depth","Concrete","Medium",99.7831050228311,98.9704042317471
"651","Annual","MC","F319","Typha","Adult","Depth","Concrete","High",99.7831050228311,98.9704042317471
"652","Annual","MC","F34D","Typha","Adult","Depth","Concrete","Low",99.9657534246575,99.640898264396
"653","Annual","MC","F34D","Typha","Adult","Depth","Concrete","Medium",99.9657534246575,99.640898264396
"654","Annual","MC","F34D","Typha","Adult","Depth","Concrete","High",99.9657534246575,99.640898264396
"655","Annual","MC","F37BHigh","Typha","Adult","Depth","Soft","Low",17.855919625528,5.40379724982876
"656","Annual","MC","F37BHigh","Typha","Adult","Depth","Soft","Medium",17.855919625528,5.40379724982876
"657","Annual","MC","F37BHigh","Typha","Adult","Depth","Soft","High",17.855919625528,5.40379724982876
"658","Annual","LOB","F37BLow","Typha","Adult","Depth","Soft","Low",0.570776255707762,0.220510985618311
"659","Annual","LOB","F37BLow","Typha","Adult","Depth","Soft","Medium",0.570776255707762,0.220510985618311
"660","Annual","LOB","F37BLow","Typha","Adult","Depth","Soft","High",0.570776255707762,0.220510985618311
"661","Annual","MC","F37BLow","Typha","Adult","Depth","Soft","Low",6.55251141552511,2.21108156482444
"662","Annual","MC","F37BLow","Typha","Adult","Depth","Soft","Medium",6.55251141552511,2.21108156482444
"663","Annual","MC","F37BLow","Typha","Adult","Depth","Soft","High",6.55251141552511,2.21108156482444
"664","Annual","ROB","F37BLow","Typha","Adult","Depth","Soft","Low",16.7827377554515,4.89579215321506
"665","Annual","ROB","F37BLow","Typha","Adult","Depth","Soft","Medium",16.7827377554515,4.89579215321506
"666","Annual","ROB","F37BLow","Typha","Adult","Depth","Soft","High",16.7827377554515,4.89579215321506
"667","Annual","MC","F45B","Typha","Adult","Depth","Concrete","Low",3.74544626593807,0.957150667826687
"668","Annual","MC","F45B","Typha","Adult","Depth","Concrete","Medium",3.74544626593807,0.957150667826687
"669","Annual","MC","F45B","Typha","Adult","Depth","Concrete","High",3.74544626593807,0.957150667826687
"670","Annual","LOB","F57C","Typha","Adult","Depth","Soft","Low",99.2123287671233,98.2536886738192
"671","Annual","LOB","F57C","Typha","Adult","Depth","Soft","Medium",99.2123287671233,98.2536886738192
"672","Annual","LOB","F57C","Typha","Adult","Depth","Soft","High",99.2123287671233,98.2536886738192
"673","Annual","MC","F57C","Typha","Adult","Depth","Soft","Low",99.6004566210046,76.6033834582057
"674","Annual","MC","F57C","Typha","Adult","Depth","Soft","Medium",99.6004566210046,76.6033834582057
"675","Annual","MC","F57C","Typha","Adult","Depth","Soft","High",99.6004566210046,76.6033834582057
"676","Annual","ROB","F57C","Typha","Adult","Depth","Soft","Low",4.20139285306542,1.51871829588935
"677","Annual","ROB","F57C","Typha","Adult","Depth","Soft","Medium",4.20139285306542,1.51871829588935
"678","Annual","ROB","F57C","Typha","Adult","Depth","Soft","High",4.20139285306542,1.51871829588935
"679","Annual","LOB","GLEN","Typha","Adult","Depth","Soft","Low",99.5890410958904,89.3317239422843
"680","Annual","LOB","GLEN","Typha","Adult","Depth","Soft","Medium",99.5890410958904,89.3317239422843
"681","Annual","LOB","GLEN","Typha","Adult","Depth","Soft","High",99.5890410958904,89.3317239422843
"682","Annual","MC","GLEN","Typha","Adult","Depth","Soft","Low",11.3254937778285,2.48334624500895
"683","Annual","MC","GLEN","Typha","Adult","Depth","Soft","Medium",11.3254937778285,2.48334624500895
"684","Annual","MC","GLEN","Typha","Adult","Depth","Soft","High",11.3254937778285,2.48334624500895
"685","Annual","ROB","GLEN","Typha","Adult","Depth","Soft","Low",99.634703196347,59.110690949485
"686","Annual","ROB","GLEN","Typha","Adult","Depth","Soft","Medium",99.634703196347,59.110690949485
"687","Annual","ROB","GLEN","Typha","Adult","Depth","Soft","High",99.634703196347,59.110690949485
"688","Annual","MC","LA1","Typha","Adult","Depth","Concrete","Low",99.5776255707762,98.2113393411505
"689","Annual","MC","LA1","Typha","Adult","Depth","Concrete","Medium",99.5776255707762,98.2113393411505
"690","Annual","MC","LA1","Typha","Adult","Depth","Concrete","High",99.5776255707762,98.2113393411505
"691","Annual","LOB","LA11","Typha","Adult","Depth","Soft","Low",12.8781824409179,3.0626478368107
"692","Annual","LOB","LA11","Typha","Adult","Depth","Soft","Medium",12.8781824409179,3.0626478368107
"693","Annual","LOB","LA11","Typha","Adult","Depth","Soft","High",12.8781824409179,3.0626478368107
"694","Annual","MC","LA11","Typha","Adult","Depth","Soft","Low",99.6004566210046,81.3083217011923
"695","Annual","MC","LA11","Typha","Adult","Depth","Soft","Medium",99.6004566210046,81.3083217011923
"696","Annual","MC","LA11","Typha","Adult","Depth","Soft","High",99.6004566210046,81.3083217011923
"697","Annual","ROB","LA11","Typha","Adult","Depth","Soft","Low",6.4961753624843,1.69866547214326
"698","Annual","ROB","LA11","Typha","Adult","Depth","Soft","Medium",6.4961753624843,1.69866547214326
"699","Annual","ROB","LA11","Typha","Adult","Depth","Soft","High",6.4961753624843,1.69866547214326
"700","Annual","MC","LA13","Typha","Adult","Depth","Concrete","Low",100,34.5012162061545
"701","Annual","MC","LA13","Typha","Adult","Depth","Concrete","Medium",100,34.5012162061545
"702","Annual","MC","LA13","Typha","Adult","Depth","Concrete","High",100,34.5012162061545
"703","Annual","LOB","LA14","Typha","Adult","Depth","Soft","Low",99.7146118721461,41.5327360775196
"704","Annual","LOB","LA14","Typha","Adult","Depth","Soft","Medium",99.7146118721461,41.5327360775196
"705","Annual","LOB","LA14","Typha","Adult","Depth","Soft","High",99.7146118721461,41.5327360775196
"706","Annual","MC","LA14","Typha","Adult","Depth","Soft","Low",5.45724397762302,1.50463052909706
"707","Annual","MC","LA14","Typha","Adult","Depth","Soft","Medium",5.45724397762302,1.50463052909706
"708","Annual","MC","LA14","Typha","Adult","Depth","Soft","High",5.45724397762302,1.50463052909706
"709","Annual","ROB","LA14","Typha","Adult","Depth","Soft","Low",99.634703196347,67.765690797897
"710","Annual","ROB","LA14","Typha","Adult","Depth","Soft","Medium",99.634703196347,67.765690797897
"711","Annual","ROB","LA14","Typha","Adult","Depth","Soft","High",99.634703196347,67.765690797897
"712","Annual","LOB","LA2","Typha","Adult","Depth","Soft","Low",2.47745176389999,1.04803996398724
"713","Annual","LOB","LA2","Typha","Adult","Depth","Soft","Medium",2.47745176389999,1.04803996398724
"714","Annual","LOB","LA2","Typha","Adult","Depth","Soft","High",2.47745176389999,1.04803996398724
"715","Annual","MC","LA2","Typha","Adult","Depth","Soft","Low",0,0
"716","Annual","MC","LA2","Typha","Adult","Depth","Soft","Medium",0,0
"717","Annual","MC","LA2","Typha","Adult","Depth","Soft","High",0,0
"718","Annual","ROB","LA2","Typha","Adult","Depth","Soft","Low",3.83605434410321,1.62720296048258
"719","Annual","ROB","LA2","Typha","Adult","Depth","Soft","Medium",3.83605434410321,1.62720296048258
"720","Annual","ROB","LA2","Typha","Adult","Depth","Soft","High",3.83605434410321,1.62720296048258
"721","Annual","LOB","LA20","Typha","Adult","Depth","Soft","Low",3.69905240324238,1.53878512696396
"722","Annual","LOB","LA20","Typha","Adult","Depth","Soft","Medium",3.69905240324238,1.53878512696396
"723","Annual","LOB","LA20","Typha","Adult","Depth","Soft","High",3.69905240324238,1.53878512696396
"724","Annual","MC","LA20","Typha","Adult","Depth","Soft","Low",94.7290528233151,48.6513933643638
"725","Annual","MC","LA20","Typha","Adult","Depth","Soft","Medium",94.7290528233151,48.6513933643638
"726","Annual","MC","LA20","Typha","Adult","Depth","Soft","High",94.7290528233151,48.6513933643638
"727","Annual","ROB","LA20","Typha","Adult","Depth","Soft","Low",3.67621874643224,1.53172109554829
"728","Annual","ROB","LA20","Typha","Adult","Depth","Soft","Medium",3.67621874643224,1.53172109554829
"729","Annual","ROB","LA20","Typha","Adult","Depth","Soft","High",3.67621874643224,1.53172109554829
"730","Annual","LOB","LA202","Typha","Adult","Depth","Soft","Low",1.2558511245576,0.417270769983755
"731","Annual","LOB","LA202","Typha","Adult","Depth","Soft","Medium",1.2558511245576,0.417270769983755
"732","Annual","LOB","LA202","Typha","Adult","Depth","Soft","High",1.2558511245576,0.417270769983755
"733","Annual","MC","LA202","Typha","Adult","Depth","Soft","Low",0,0
"734","Annual","MC","LA202","Typha","Adult","Depth","Soft","Medium",0,0
"735","Annual","MC","LA202","Typha","Adult","Depth","Soft","High",0,0
"736","Annual","ROB","LA202","Typha","Adult","Depth","Soft","Low",1.34718575179815,0.442276148125795
"737","Annual","ROB","LA202","Typha","Adult","Depth","Soft","Medium",1.34718575179815,0.442276148125795
"738","Annual","ROB","LA202","Typha","Adult","Depth","Soft","High",1.34718575179815,0.442276148125795
"739","Annual","LOB","LA3","Typha","Adult","Depth","Soft","Low",99.9200913242009,35.0398370172997
"740","Annual","LOB","LA3","Typha","Adult","Depth","Soft","Medium",99.9200913242009,35.0398370172997
"741","Annual","LOB","LA3","Typha","Adult","Depth","Soft","High",99.9200913242009,35.0398370172997
"742","Annual","MC","LA3","Typha","Adult","Depth","Soft","Low",99.8401826484018,99.1920821207334
"743","Annual","MC","LA3","Typha","Adult","Depth","Soft","Medium",99.8401826484018,99.1920821207334
"744","Annual","MC","LA3","Typha","Adult","Depth","Soft","High",99.8401826484018,99.1920821207334
"745","Annual","ROB","LA3","Typha","Adult","Depth","Soft","Low",99.9200913242009,35.0398370172997
"746","Annual","ROB","LA3","Typha","Adult","Depth","Soft","Medium",99.9200913242009,35.0398370172997
"747","Annual","ROB","LA3","Typha","Adult","Depth","Soft","High",99.9200913242009,35.0398370172997
"748","Annual","LOB","LA8","Typha","Adult","Depth","Soft","Low",99.9429223744292,64.9581369235434
"749","Annual","LOB","LA8","Typha","Adult","Depth","Soft","Medium",99.9429223744292,64.9581369235434
"750","Annual","LOB","LA8","Typha","Adult","Depth","Soft","High",99.9429223744292,64.9581369235434
"751","Annual","MC","LA8","Typha","Adult","Depth","Soft","Low",99.8630136986301,88.4550080414555
"752","Annual","MC","LA8","Typha","Adult","Depth","Soft","Medium",99.8630136986301,88.4550080414555
"753","Annual","MC","LA8","Typha","Adult","Depth","Soft","High",99.8630136986301,88.4550080414555
"754","Annual","ROB","LA8","Typha","Adult","Depth","Soft","Low",99.9429223744292,64.9581369235434
"755","Annual","ROB","LA8","Typha","Adult","Depth","Soft","Medium",99.9429223744292,64.9581369235434
"756","Annual","ROB","LA8","Typha","Adult","Depth","Soft","High",99.9429223744292,64.9581369235434
"757","Annual","LOB","11101250","Typha","Adult","Velocity","Soft","Low",30.9966891197625,7.91075891881586
"758","Annual","LOB","11101250","Typha","Adult","Velocity","Soft","Medium",30.9966891197625,7.91075891881586
"759","Annual","LOB","11101250","Typha","Adult","Velocity","Soft","High",30.9966891197625,7.91075891881586
"760","Annual","MC","11101250","Typha","Adult","Velocity","Soft","Low",100,96.4570741644805
"761","Annual","MC","11101250","Typha","Adult","Velocity","Soft","Medium",100,96.4570741644805
"762","Annual","MC","11101250","Typha","Adult","Velocity","Soft","High",100,96.4570741644805
"763","Annual","ROB","11101250","Typha","Adult","Velocity","Soft","Low",34.3646534992579,8.66108323429838
"764","Annual","ROB","11101250","Typha","Adult","Velocity","Soft","Medium",34.3646534992579,8.66108323429838
"765","Annual","ROB","11101250","Typha","Adult","Velocity","Soft","High",34.3646534992579,8.66108323429838
"766","Annual","LOB","F300","Typha","Adult","Velocity","Soft","Low",10.148401826484,2.38296844346438
"767","Annual","LOB","F300","Typha","Adult","Velocity","Soft","Medium",10.148401826484,2.38296844346438
"768","Annual","LOB","F300","Typha","Adult","Velocity","Soft","High",10.148401826484,2.38296844346438
"769","Annual","MC","F300","Typha","Adult","Velocity","Soft","Low",86.0883424408015,13.6402040633198
"770","Annual","MC","F300","Typha","Adult","Velocity","Soft","Medium",86.0883424408015,13.6402040633198
"771","Annual","MC","F300","Typha","Adult","Velocity","Soft","High",86.0883424408015,13.6402040633198
"772","Annual","ROB","F300","Typha","Adult","Velocity","Soft","Low",10.148401826484,2.38296844346438
"773","Annual","ROB","F300","Typha","Adult","Velocity","Soft","Medium",10.148401826484,2.38296844346438
"774","Annual","ROB","F300","Typha","Adult","Velocity","Soft","High",10.148401826484,2.38296844346438
"775","Annual","MC","F319","Typha","Adult","Velocity","Concrete","Low",99.0182648401827,63.5496867671839
"776","Annual","MC","F319","Typha","Adult","Velocity","Concrete","Medium",99.0182648401827,63.5496867671839
"777","Annual","MC","F319","Typha","Adult","Velocity","Concrete","High",99.0182648401827,63.5496867671839
"778","Annual","MC","F34D","Typha","Adult","Velocity","Concrete","Low",98.7785388127854,54.0303176945625
"779","Annual","MC","F34D","Typha","Adult","Velocity","Concrete","Medium",98.7785388127854,54.0303176945625
"780","Annual","MC","F34D","Typha","Adult","Velocity","Concrete","High",98.7785388127854,54.0303176945625
"781","Annual","MC","F37BHigh","Typha","Adult","Velocity","Soft","Low",17.9700879095787,9.72246896591773
"782","Annual","MC","F37BHigh","Typha","Adult","Velocity","Soft","Medium",17.9700879095787,9.72246896591773
"783","Annual","MC","F37BHigh","Typha","Adult","Velocity","Soft","High",17.9700879095787,9.72246896591773
"784","Annual","LOB","F37BLow","Typha","Adult","Velocity","Soft","Low",1.64402329032995,0.477031170726241
"785","Annual","LOB","F37BLow","Typha","Adult","Velocity","Soft","Medium",1.64402329032995,0.477031170726241
"786","Annual","LOB","F37BLow","Typha","Adult","Velocity","Soft","High",1.64402329032995,0.477031170726241
"787","Annual","MC","F37BLow","Typha","Adult","Velocity","Soft","Low",7.77486014385204,1.5478128055697
"788","Annual","MC","F37BLow","Typha","Adult","Velocity","Soft","Medium",7.77486014385204,1.5478128055697
"789","Annual","MC","F37BLow","Typha","Adult","Velocity","Soft","High",7.77486014385204,1.5478128055697
"790","Annual","ROB","F37BLow","Typha","Adult","Velocity","Soft","Low",30.905354492522,10.1319472800009
"791","Annual","ROB","F37BLow","Typha","Adult","Velocity","Soft","Medium",30.905354492522,10.1319472800009
"792","Annual","ROB","F37BLow","Typha","Adult","Velocity","Soft","High",30.905354492522,10.1319472800009
"793","Annual","MC","F45B","Typha","Adult","Velocity","Concrete","Low",0.799086757990868,0.0978238468278549
"794","Annual","MC","F45B","Typha","Adult","Velocity","Concrete","Medium",0.799086757990868,0.0978238468278549
"795","Annual","MC","F45B","Typha","Adult","Velocity","Concrete","High",0.799086757990868,0.0978238468278549
"796","Annual","LOB","F57C","Typha","Adult","Velocity","Soft","Low",0.0455373406193078,0.00216844479139561
"797","Annual","LOB","F57C","Typha","Adult","Velocity","Soft","Medium",0.0455373406193078,0.00216844479139561
"798","Annual","LOB","F57C","Typha","Adult","Velocity","Soft","High",0.0455373406193078,0.00216844479139561
"799","Annual","MC","F57C","Typha","Adult","Velocity","Soft","Low",99.6575342465753,65.6044422375005
"800","Annual","MC","F57C","Typha","Adult","Velocity","Soft","Medium",99.6575342465753,65.6044422375005
"801","Annual","MC","F57C","Typha","Adult","Velocity","Soft","High",99.6575342465753,65.6044422375005
"802","Annual","ROB","F57C","Typha","Adult","Velocity","Soft","Low",4.36122845073639,1.17638073535273
"803","Annual","ROB","F57C","Typha","Adult","Velocity","Soft","Medium",4.36122845073639,1.17638073535273
"804","Annual","ROB","F57C","Typha","Adult","Velocity","Soft","High",4.36122845073639,1.17638073535273
"805","Annual","LOB","GLEN","Typha","Adult","Velocity","Soft","Low",99.851598173516,65.7283130474478
"806","Annual","LOB","GLEN","Typha","Adult","Velocity","Soft","Medium",99.851598173516,65.7283130474478
"807","Annual","LOB","GLEN","Typha","Adult","Velocity","Soft","High",99.851598173516,65.7283130474478
"808","Annual","MC","GLEN","Typha","Adult","Velocity","Soft","Low",13.0037675533737,3.50593934487234
"809","Annual","MC","GLEN","Typha","Adult","Velocity","Soft","Medium",13.0037675533737,3.50593934487234
"810","Annual","MC","GLEN","Typha","Adult","Velocity","Soft","High",13.0037675533737,3.50593934487234
"811","Annual","ROB","GLEN","Typha","Adult","Velocity","Soft","Low",99.6689497716895,65.6337758998766
"812","Annual","ROB","GLEN","Typha","Adult","Velocity","Soft","Medium",99.6689497716895,65.6337758998766
"813","Annual","ROB","GLEN","Typha","Adult","Velocity","Soft","High",99.6689497716895,65.6337758998766
"814","Annual","MC","LA1","Typha","Adult","Velocity","Concrete","Low",99.7260273972603,65.2122036546886
"815","Annual","MC","LA1","Typha","Adult","Velocity","Concrete","Medium",99.7260273972603,65.2122036546886
"816","Annual","MC","LA1","Typha","Adult","Velocity","Concrete","High",99.7260273972603,65.2122036546886
"817","Annual","LOB","LA11","Typha","Adult","Velocity","Soft","Low",12.8553487841078,2.31764480946363
"818","Annual","LOB","LA11","Typha","Adult","Velocity","Soft","Medium",12.8553487841078,2.31764480946363
"819","Annual","LOB","LA11","Typha","Adult","Velocity","Soft","High",12.8553487841078,2.31764480946363
"820","Annual","MC","LA11","Typha","Adult","Velocity","Soft","Low",99.7260273972603,35.5753774340694
"821","Annual","MC","LA11","Typha","Adult","Velocity","Soft","Medium",99.7260273972603,35.5753774340694
"822","Annual","MC","LA11","Typha","Adult","Velocity","Soft","High",99.7260273972603,35.5753774340694
"823","Annual","ROB","LA11","Typha","Adult","Velocity","Soft","Low",6.24500513757278,1.29654685015922
"824","Annual","ROB","LA11","Typha","Adult","Velocity","Soft","Medium",6.24500513757278,1.29654685015922
"825","Annual","ROB","LA11","Typha","Adult","Velocity","Soft","High",6.24500513757278,1.29654685015922
"826","Annual","MC","LA13","Typha","Adult","Velocity","Concrete","Low",99.2009132420091,64.5189981057676
"827","Annual","MC","LA13","Typha","Adult","Velocity","Concrete","Medium",99.2009132420091,64.5189981057676
"828","Annual","MC","LA13","Typha","Adult","Velocity","Concrete","High",99.2009132420091,64.5189981057676
"829","Annual","LOB","LA14","Typha","Adult","Velocity","Soft","Low",99.0753424657534,32.6471040346236
"830","Annual","LOB","LA14","Typha","Adult","Velocity","Soft","Medium",99.0753424657534,32.6471040346236
"831","Annual","LOB","LA14","Typha","Adult","Velocity","Soft","High",99.0753424657534,32.6471040346236
"832","Annual","MC","LA14","Typha","Adult","Velocity","Soft","Low",6.18792099554744,0.834616054260495
"833","Annual","MC","LA14","Typha","Adult","Velocity","Soft","Medium",6.18792099554744,0.834616054260495
"834","Annual","MC","LA14","Typha","Adult","Velocity","Soft","High",6.18792099554744,0.834616054260495
"835","Annual","ROB","LA14","Typha","Adult","Velocity","Soft","Low",99.6689497716895,63.7440856309023
"836","Annual","ROB","LA14","Typha","Adult","Velocity","Soft","Medium",99.6689497716895,63.7440856309023
"837","Annual","ROB","LA14","Typha","Adult","Velocity","Soft","High",99.6689497716895,63.7440856309023
"838","Annual","LOB","LA2","Typha","Adult","Velocity","Soft","Low",3.3222970658751,0.552006078191239
"839","Annual","LOB","LA2","Typha","Adult","Velocity","Soft","Medium",3.3222970658751,0.552006078191239
"840","Annual","LOB","LA2","Typha","Adult","Velocity","Soft","High",3.3222970658751,0.552006078191239
"841","Annual","MC","LA2","Typha","Adult","Velocity","Soft","Low",99.7602739726027,65.8685946576622
"842","Annual","MC","LA2","Typha","Adult","Velocity","Soft","Medium",99.7602739726027,65.8685946576622
"843","Annual","MC","LA2","Typha","Adult","Velocity","Soft","High",99.7602739726027,65.8685946576622
"844","Annual","ROB","LA2","Typha","Adult","Velocity","Soft","Low",4.9092362141797,1.7260701963097
"845","Annual","ROB","LA2","Typha","Adult","Velocity","Soft","Medium",4.9092362141797,1.7260701963097
"846","Annual","ROB","LA2","Typha","Adult","Velocity","Soft","High",4.9092362141797,1.7260701963097
"847","Annual","LOB","LA20","Typha","Adult","Velocity","Soft","Low",2.83137344445713,0.833489288895248
"848","Annual","LOB","LA20","Typha","Adult","Velocity","Soft","Medium",2.83137344445713,0.833489288895248
"849","Annual","LOB","LA20","Typha","Adult","Velocity","Soft","High",2.83137344445713,0.833489288895248
