"","Type","Species","Life_Stage","Hydraulic","Node","ProbabilityThreshold","Position","Limits","Unit","Q_Calculation","TimePeriod","bottom_type","MaxPercentage","MeanPercentage","LimitBound","Flag"
"1886","Q_limit","Willow","Seedling","Depth","F45B","Low","MC",671.1,"cm","Q <= limit","critical","Concrete",99.6089103263969,99.5236310503474,"upper","N"
"1887","Q_limit","Willow","Seedling","Depth","F45B","Medium","MC",487.71,"cm","Q <= limit","critical","Concrete",99.6089103263969,99.5236310503474,"upper","N"
"1888","Q_limit","Willow","Seedling","Depth","F45B","High","MC",269.67,"cm","Q <= limit","critical","Concrete",99.6089103263969,99.5236310503474,"upper","N"
"1889","Q_limit","Willow","Seedling","Shear","F45B","Medium","MC",16075.15,"pa","Q <= limit","critical","Concrete",99.9853341372399,65.8073557449444,"upper","N"
"1890","Q_limit","Willow","Seedling","Shear","F45B","High","MC",15.96,"pa","Q <= limit","critical","Concrete",99.9853341372399,65.8073557449444,"upper","N"
"1891","Q_limit","Willow","Seedling","Depth","F57C","Low","LOB",46.6,"cm","Q <= limit","critical","Soft",0.0994019587074486,0.0342203464402692,"upper","N"
"1892","Q_limit","Willow","Seedling","Depth","F57C","Low","MC",141.03,"cm","Q <= limit","critical","Soft",90.8191699121678,44.6320226397467,"upper","N"
"1893","Q_limit","Willow","Seedling","Depth","F57C","Low","ROB",1000.66,"cm","Q <= limit","critical","Soft",98.3411279678003,98.3411279678003,"upper","N"
"1894","Q_limit","Willow","Seedling","Depth","F57C","Medium","LOB",26.23,"cm","Q <= limit","critical","Soft",0.0994019587074486,0.0342203464402692,"upper","N"
"1895","Q_limit","Willow","Seedling","Depth","F57C","Medium","MC",91,"cm","Q <= limit","critical","Soft",90.8191699121678,44.6320226397467,"upper","N"
"1896","Q_limit","Willow","Seedling","Depth","F57C","Medium","ROB",1000.14,"cm","Q <= limit","critical","Soft",98.3411279678003,98.3411279678003,"upper","N"
"1897","Q_limit","Willow","Seedling","Depth","F57C","High","LOB",26.23,"cm","Q <= limit","critical","Soft",0.0994019587074486,0.0342203464402692,"upper","N"
"1898","Q_limit","Willow","Seedling","Depth","F57C","High","MC",42.8,"cm","Q <= limit","critical","Soft",90.8191699121678,44.6320226397467,"upper","N"
"1899","Q_limit","Willow","Seedling","Depth","F57C","High","ROB",999.63,"cm","Q <= limit","critical","Soft",98.3411279678003,98.3411279678003,"upper","N"
"1900","Q_limit","Willow","Seedling","Shear","F57C","Low","LOB",2391.58,"pa","Q <= limit","critical","Soft",99.1298254762332,65.7427173127794,"upper","N"
"1901","Q_limit","Willow","Seedling","Shear","F57C","Low","MC",1988.28,"pa","Q <= limit","critical","Soft",99.0043508726188,65.6422289938675,"upper","N"
"1902","Q_limit","Willow","Seedling","Shear","F57C","Low","ROB",5230.25,"pa","Q <= limit","critical","Soft",99.654537454984,98.8815921695157,"upper","N"
"1903","Q_limit","Willow","Seedling","Shear","F57C","Medium","LOB",774.64,"pa","Q <= limit","critical","Soft",99.1298254762332,65.7427173127794,"upper","N"
"1904","Q_limit","Willow","Seedling","Shear","F57C","Medium","MC",668.07,"pa","Q <= limit","critical","Soft",99.0043508726188,65.6422289938675,"upper","N"
"1905","Q_limit","Willow","Seedling","Shear","F57C","Medium","ROB",2423.33,"pa","Q <= limit","critical","Soft",99.654537454984,98.8815921695157,"upper","N"
"1906","Q_limit","Willow","Seedling","Shear","F57C","High","LOB",26.23,"pa","Q <= limit","critical","Soft",99.1298254762332,65.7427173127794,"upper","N"
"1907","Q_limit","Willow","Seedling","Shear","F57C","High","MC",26.23,"pa","Q <= limit","critical","Soft",99.0043508726188,65.6422289938675,"upper","N"
"1908","Q_limit","Willow","Seedling","Shear","F57C","High","ROB",640.43,"pa","Q <= limit","critical","Soft",99.654537454984,98.8815921695157,"upper","N"
"1909","Q_limit","Willow","Seedling","Depth","GLEN","Low","LOB",131.81,"cm","Q <= limit","critical","Soft",90.0630632098685,30.4838105170531,"upper","N"
"1910","Q_limit","Willow","Seedling","Depth","GLEN","Low","MC",706.23,"cm","Q <= limit","critical","Soft",98.1129923248652,97.74091395484,"upper","N"
"1911","Q_limit","Willow","Seedling","Depth","GLEN","Low","ROB",325.37,"cm","Q <= limit","critical","Soft",96.6284811054801,95.117354061086,"upper","N"
"1912","Q_limit","Willow","Seedling","Depth","GLEN","Medium","LOB",53.9,"cm","Q <= limit","critical","Soft",90.0630632098685,30.4838105170531,"upper","N"
"1913","Q_limit","Willow","Seedling","Depth","GLEN","Medium","MC",594.73,"cm","Q <= limit","critical","Soft",98.1129923248652,97.74091395484,"upper","N"
"1914","Q_limit","Willow","Seedling","Depth","GLEN","Medium","ROB",250.49,"cm","Q <= limit","critical","Soft",96.6284811054801,95.117354061086,"upper","N"
"1915","Q_limit","Willow","Seedling","Depth","GLEN","High","LOB",22.98,"cm","Q <= limit","critical","Soft",90.0630632098685,30.4838105170531,"upper","N"
"1916","Q_limit","Willow","Seedling","Depth","GLEN","High","MC",452.61,"cm","Q <= limit","critical","Soft",98.1129923248652,97.74091395484,"upper","N"
"1917","Q_limit","Willow","Seedling","Depth","GLEN","High","ROB",149.54,"cm","Q <= limit","critical","Soft",96.6284811054801,95.117354061086,"upper","N"
"1918","Q_limit","Willow","Seedling","Shear","GLEN","Low","LOB",4993.09,"pa","Q <= limit","critical","Soft",99.6724623983574,66.0784026159554,"upper","N"
"1919","Q_limit","Willow","Seedling","Shear","GLEN","Low","MC",7527.82,"pa","Q <= limit","critical","Soft",99.8093437841185,66.3603130890109,"upper","N"
"1920","Q_limit","Willow","Seedling","Shear","GLEN","Low","ROB",7732.94,"pa","Q <= limit","critical","Soft",99.8174914856519,66.2842678746992,"upper","N"
"1921","Q_limit","Willow","Seedling","Shear","GLEN","Medium","LOB",1143.42,"pa","Q <= limit","critical","Soft",99.6724623983574,66.0784026159554,"upper","N"
"1922","Q_limit","Willow","Seedling","Shear","GLEN","Medium","MC",2778.05,"pa","Q <= limit","critical","Soft",99.8093437841185,66.3603130890109,"upper","N"
"1923","Q_limit","Willow","Seedling","Shear","GLEN","Medium","ROB",1906.13,"pa","Q <= limit","critical","Soft",99.8174914856519,66.2842678746992,"upper","N"
"1924","Q_limit","Willow","Seedling","Shear","GLEN","High","LOB",22.98,"pa","Q <= limit","critical","Soft",99.6724623983574,66.0784026159554,"upper","N"
"1925","Q_limit","Willow","Seedling","Shear","GLEN","High","ROB",22.98,"pa","Q <= limit","critical","Soft",99.8174914856519,66.2842678746992,"upper","N"
"1926","Q_limit","Willow","Seedling","Depth","LA1","Low","MC",134.21,"cm","Q <= limit","critical","Concrete",38.6722505581176,12.8940092666526,"upper","N"
"1927","Q_limit","Willow","Seedling","Depth","LA1","Medium","MC",70.34,"cm","Q <= limit","critical","Concrete",38.6722505581176,12.8940092666526,"upper","N"
"1928","Q_limit","Willow","Seedling","Depth","LA1","High","MC",62.58,"cm","Q <= limit","critical","Concrete",38.6722505581176,12.8940092666526,"upper","N"
"1929","Q_limit","Willow","Seedling","Shear","LA1","Medium","MC",19964.82,"pa","Q <= limit","critical","Concrete",99.9005980412926,33.3007425271998,"upper","N"
"1930","Q_limit","Willow","Seedling","Shear","LA1","High","MC",62.58,"pa","Q <= limit","critical","Concrete",99.9005980412926,33.3007425271998,"upper","N"
"1931","Q_limit","Willow","Seedling","Depth","LA11","Low","LOB",570.88,"cm","Q <= limit","critical","Soft",97.7153844900354,97.2303246587471,"upper","N"
"1932","Q_limit","Willow","Seedling","Depth","LA11","Low","MC",125.85,"cm","Q <= limit","critical","Soft",87.325435494647,38.8047865030608,"upper","N"
"1933","Q_limit","Willow","Seedling","Depth","LA11","Low","ROB",984.02,"cm","Q <= limit","critical","Soft",98.3949027979207,98.2216283453105,"upper","N"
"1934","Q_limit","Willow","Seedling","Depth","LA11","Medium","LOB",468.47,"cm","Q <= limit","critical","Soft",97.7153844900354,97.2303246587471,"upper","N"
"1935","Q_limit","Willow","Seedling","Depth","LA11","Medium","MC",82.12,"cm","Q <= limit","critical","Soft",87.325435494647,38.8047865030608,"upper","N"
"1936","Q_limit","Willow","Seedling","Depth","LA11","Medium","ROB",844.67,"cm","Q <= limit","critical","Soft",98.3949027979207,98.2216283453105,"upper","N"
"1937","Q_limit","Willow","Seedling","Depth","LA11","High","LOB",341.66,"cm","Q <= limit","critical","Soft",97.7153844900354,97.2303246587471,"upper","N"
"1938","Q_limit","Willow","Seedling","Depth","LA11","High","MC",36.36,"cm","Q <= limit","critical","Soft",87.325435494647,38.8047865030608,"upper","N"
"1939","Q_limit","Willow","Seedling","Depth","LA11","High","ROB",666.87,"cm","Q <= limit","critical","Soft",98.3949027979207,98.2216283453105,"upper","N"
"1940","Q_limit","Willow","Seedling","Shear","LA11","Low","LOB",11014.75,"pa","Q <= limit","critical","Soft",99.9038571219059,64.8823200308526,"upper","N"
"1941","Q_limit","Willow","Seedling","Shear","LA11","Low","MC",4573.95,"pa","Q <= limit","critical","Soft",99.5942444636368,40.1100482887111,"upper","N"
"1942","Q_limit","Willow","Seedling","Shear","LA11","Low","ROB",9992.6,"pa","Q <= limit","critical","Soft",99.8826730979191,98.7838197511149,"upper","N"
"1943","Q_limit","Willow","Seedling","Shear","LA11","Medium","MC",77.02,"pa","Q <= limit","critical","Soft",99.5942444636368,40.1100482887111,"upper","N"
"1944","Q_limit","Willow","Seedling","Shear","LA11","Medium","ROB",3256.77,"pa","Q <= limit","critical","Soft",99.8826730979191,98.7838197511149,"upper","N"
"1945","Q_limit","Willow","Seedling","Shear","LA11","High","LOB",175.22,"pa","Q <= limit","critical","Soft",99.9038571219059,64.8823200308526,"upper","N"
"1946","Q_limit","Willow","Seedling","Shear","LA11","High","MC",24.51,"pa","Q <= limit","critical","Soft",99.5942444636368,40.1100482887111,"upper","N"
"1947","Q_limit","Willow","Seedling","Shear","LA11","High","ROB",417.99,"pa","Q <= limit","critical","Soft",99.8826730979191,98.7838197511149,"upper","N"
"1948","Q_limit","Willow","Seedling","Depth","LA13","Low","MC",2347.7,"cm","Q <= limit","critical","Concrete",99.1884889272736,98.7300449209945,"upper","N"
"1949","Q_limit","Willow","Seedling","Depth","LA13","Medium","MC",1423.9,"cm","Q <= limit","critical","Concrete",99.1884889272736,98.7300449209945,"upper","N"
"1950","Q_limit","Willow","Seedling","Depth","LA13","High","MC",736.15,"cm","Q <= limit","critical","Concrete",99.1884889272736,98.7300449209945,"upper","N"
"1951","Q_limit","Willow","Seedling","Shear","LA13","High","MC",37.78,"pa","Q <= limit","critical","Concrete",0.299835416429025,0.106463300036393,"upper","N"
"1952","Q_limit","Willow","Seedling","Depth","LA14","Low","LOB",356.04,"cm","Q <= limit","critical","Soft",97.1613407857643,96.4725884161411,"upper","N"
"1953","Q_limit","Willow","Seedling","Depth","LA14","Low","MC",985.62,"cm","Q <= limit","critical","Soft",98.5415614255219,98.3824096555695,"upper","N"
"1954","Q_limit","Willow","Seedling","Depth","LA14","Low","ROB",166.38,"cm","Q <= limit","critical","Soft",95.5806866882852,62.1881467238092,"upper","N"
"1955","Q_limit","Willow","Seedling","Depth","LA14","Medium","LOB",270.63,"cm","Q <= limit","critical","Soft",97.1613407857643,96.4725884161411,"upper","N"
"1956","Q_limit","Willow","Seedling","Depth","LA14","Medium","MC",841.17,"cm","Q <= limit","critical","Soft",98.5415614255219,98.3824096555695,"upper","N"
"1957","Q_limit","Willow","Seedling","Depth","LA14","Medium","ROB",109.57,"cm","Q <= limit","critical","Soft",95.5806866882852,62.1881467238092,"upper","N"
"1958","Q_limit","Willow","Seedling","Depth","LA14","High","LOB",169.33,"cm","Q <= limit","critical","Soft",97.1613407857643,96.4725884161411,"upper","N"
"1959","Q_limit","Willow","Seedling","Depth","LA14","High","MC",655.5,"cm","Q <= limit","critical","Soft",98.5415614255219,98.3824096555695,"upper","N"
"1960","Q_limit","Willow","Seedling","Depth","LA14","High","ROB",21.16,"cm","Q <= limit","critical","Soft",95.5806866882852,62.1881467238092,"upper","N"
"1961","Q_limit","Willow","Seedling","Shear","LA14","Low","MC",2365.4,"pa","Q <= limit","critical","Soft",99.2406342170874,65.53793841424,"upper","N"
"1962","Q_limit","Willow","Seedling","Shear","LA14","Low","ROB",667.69,"pa","Q <= limit","critical","Soft",98.2238010657194,32.8189417765249,"upper","N"
"1963","Q_limit","Willow","Seedling","Shear","LA14","Medium","LOB",76.02,"pa","Q <= limit","critical","Soft",63.9333843922629,21.3274235338211,"upper","N"
"1964","Q_limit","Willow","Seedling","Shear","LA14","Medium","ROB",32.88,"pa","Q <= limit","critical","Soft",98.2238010657194,32.8189417765249,"upper","N"
"1965","Q_limit","Willow","Seedling","Shear","LA14","High","LOB",22.85,"pa","Q <= limit","critical","Soft",63.9333843922629,21.3274235338211,"upper","N"
"1966","Q_limit","Willow","Seedling","Shear","LA14","High","MC",393.82,"pa","Q <= limit","critical","Soft",99.2406342170874,65.53793841424,"upper","N"
"1967","Q_limit","Willow","Seedling","Shear","LA14","High","ROB",7.66,"pa","Q <= limit","critical","Soft",98.2238010657194,32.8189417765249,"upper","N"
"1968","Q_limit","Willow","Seedling","Depth","LA2","Low","LOB",3074.91,"cm","Q <= limit","critical","Soft",98.8413968419509,98.7066881765987,"upper","N"
"1969","Q_limit","Willow","Seedling","Depth","LA2","Low","MC",62.58,"cm","Q <= limit","critical","Soft",0.00162954030667949,0.00162954030667949,"upper","N"
"1970","Q_limit","Willow","Seedling","Depth","LA2","Low","ROB",1913.08,"cm","Q <= limit","critical","Soft",98.2906122182932,98.0831174192427,"upper","N"
"1971","Q_limit","Willow","Seedling","Depth","LA2","Medium","LOB",2765.59,"cm","Q <= limit","critical","Soft",98.8413968419509,98.7066881765987,"upper","N"
"1972","Q_limit","Willow","Seedling","Depth","LA2","Medium","MC",62.58,"cm","Q <= limit","critical","Soft",0.00162954030667949,0.00162954030667949,"upper","N"
"1973","Q_limit","Willow","Seedling","Depth","LA2","Medium","ROB",1683.72,"cm","Q <= limit","critical","Soft",98.2906122182932,98.0831174192427,"upper","N"
"1974","Q_limit","Willow","Seedling","Depth","LA2","High","LOB",2360.43,"cm","Q <= limit","critical","Soft",98.8413968419509,98.7066881765987,"upper","N"
"1975","Q_limit","Willow","Seedling","Depth","LA2","High","MC",62.58,"cm","Q <= limit","critical","Soft",0.00162954030667949,0.00162954030667949,"upper","N"
"1976","Q_limit","Willow","Seedling","Depth","LA2","High","ROB",1389.78,"cm","Q <= limit","critical","Soft",98.2906122182932,98.0831174192427,"upper","N"
"1977","Q_limit","Willow","Seedling","Shear","LA2","Low","MC",37293.9,"pa","Q <= limit","critical","Soft",99.9869636775466,97.1091954959506,"upper","N"
"1978","Q_limit","Willow","Seedling","Shear","LA2","Medium","LOB",34338.65,"pa","Q <= limit","critical","Soft",99.9804455163198,66.0550458715596,"upper","N"
"1979","Q_limit","Willow","Seedling","Shear","LA2","Medium","MC",11696.44,"pa","Q <= limit","critical","Soft",99.9869636775466,97.1091954959506,"upper","N"
"1980","Q_limit","Willow","Seedling","Shear","LA2","Medium","ROB",34174.09,"pa","Q <= limit","critical","Soft",99.9804455163198,65.7552104551306,"upper","N"
"1981","Q_limit","Willow","Seedling","Shear","LA2","High","LOB",1765.82,"pa","Q <= limit","critical","Soft",99.9804455163198,66.0550458715596,"upper","N"
"1982","Q_limit","Willow","Seedling","Shear","LA2","High","MC",241.39,"pa","Q <= limit","critical","Soft",99.9869636775466,97.1091954959506,"upper","N"
"1983","Q_limit","Willow","Seedling","Shear","LA2","High","ROB",989.93,"pa","Q <= limit","critical","Soft",99.9804455163198,65.7552104551306,"upper","N"
"1984","Q_limit","Willow","Seedling","Depth","LA20","Low","LOB",421.49,"cm","Q <= limit","critical","Soft",98.7794743102971,98.5714363311443,"upper","N"
"1985","Q_limit","Willow","Seedling","Depth","LA20","Low","MC",33.72,"cm","Q <= limit","critical","Soft",94.9663499926671,85.579654646091,"upper","N"
"1986","Q_limit","Willow","Seedling","Depth","LA20","Low","ROB",426.4,"cm","Q <= limit","critical","Soft",98.7925106327505,98.5833862933933,"upper","N"
"1987","Q_limit","Willow","Seedling","Depth","LA20","Medium","LOB",329.51,"cm","Q <= limit","critical","Soft",98.7794743102971,98.5714363311443,"upper","N"
"1988","Q_limit","Willow","Seedling","Depth","LA20","Medium","MC",22.14,"cm","Q <= limit","critical","Soft",94.9663499926671,85.579654646091,"upper","N"
"1989","Q_limit","Willow","Seedling","Depth","LA20","Medium","ROB",333.41,"cm","Q <= limit","critical","Soft",98.7925106327505,98.5833862933933,"upper","N"
"1990","Q_limit","Willow","Seedling","Depth","LA20","High","LOB",230.24,"cm","Q <= limit","critical","Soft",98.7794743102971,98.5714363311443,"upper","N"
"1991","Q_limit","Willow","Seedling","Depth","LA20","High","MC",10.84,"cm","Q <= limit","critical","Soft",94.9663499926671,85.579654646091,"upper","N"
"1992","Q_limit","Willow","Seedling","Depth","LA20","High","ROB",233.07,"cm","Q <= limit","critical","Soft",98.7925106327505,98.5833862933933,"upper","N"
"1993","Q_limit","Willow","Seedling","Shear","LA20","Medium","LOB",16912.98,"pa","Q <= limit","critical","Soft",100,66.1006730001467,"upper","N"
"1994","Q_limit","Willow","Seedling","Shear","LA20","Medium","MC",16912.98,"pa","Q <= limit","critical","Soft",100,42.6293176028376,"upper","N"
"1995","Q_limit","Willow","Seedling","Shear","LA20","Medium","ROB",16912.98,"pa","Q <= limit","critical","Soft",100,66.0756867154442,"upper","N"
"1996","Q_limit","Willow","Seedling","Shear","LA20","High","LOB",221.22,"pa","Q <= limit","critical","Soft",100,66.1006730001467,"upper","N"
"1997","Q_limit","Willow","Seedling","Shear","LA20","High","MC",3.15,"pa","Q <= limit","critical","Soft",100,42.6293176028376,"upper","N"
"1998","Q_limit","Willow","Seedling","Shear","LA20","High","ROB",202.73,"pa","Q <= limit","critical","Soft",100,66.0756867154442,"upper","N"
"1999","Q_limit","Willow","Seedling","Depth","LA202","Low","LOB",1751.59,"cm","Q <= limit","critical","Soft",99.4443267554223,99.4035882477553,"upper","N"
"2000","Q_limit","Willow","Seedling","Depth","LA202","Low","MC",0,"cm","Q <= limit","critical","Soft",0.00814770153339743,0.00814770153339743,"upper","N"
"2001","Q_limit","Willow","Seedling","Depth","LA202","Low","ROB",1632,"cm","Q <= limit","critical","Soft",99.4068473283687,99.3666520008039,"upper","N"
"2002","Q_limit","Willow","Seedling","Depth","LA202","Medium","LOB",1646.24,"cm","Q <= limit","critical","Soft",99.4443267554223,99.4035882477553,"upper","N"
"2003","Q_limit","Willow","Seedling","Depth","LA202","Medium","MC",0,"cm","Q <= limit","critical","Soft",0.00814770153339743,0.00814770153339743,"upper","N"
"2004","Q_limit","Willow","Seedling","Depth","LA202","Medium","ROB",1530.29,"cm","Q <= limit","critical","Soft",99.4068473283687,99.3666520008039,"upper","N"
"2005","Q_limit","Willow","Seedling","Depth","LA202","High","LOB",1502.32,"cm","Q <= limit","critical","Soft",99.4443267554223,99.4035882477553,"upper","N"
"2006","Q_limit","Willow","Seedling","Depth","LA202","High","MC",0,"cm","Q <= limit","critical","Soft",0.00814770153339743,0.00814770153339743,"upper","N"
"2007","Q_limit","Willow","Seedling","Depth","LA202","High","ROB",1391.59,"cm","Q <= limit","critical","Soft",99.4068473283687,99.3666520008039,"upper","N"
"2008","Q_limit","Willow","Seedling","Shear","LA202","Low","LOB",1276.93,"pa","Q <= limit","critical","Soft",99.2569296201542,99.2569296201542,"upper","N"
"2009","Q_limit","Willow","Seedling","Shear","LA202","Low","MC",0,"pa","Q <= limit","critical","Soft",0.00814770153339743,0.00814770153339743,"upper","N"
"2010","Q_limit","Willow","Seedling","Shear","LA202","Low","ROB",2876.62,"pa","Q <= limit","critical","Soft",99.7327553897046,99.654537454984,"upper","N"
"2011","Q_limit","Willow","Seedling","Shear","LA202","Medium","LOB",1275.28,"pa","Q <= limit","critical","Soft",99.2569296201542,99.2569296201542,"upper","N"
"2012","Q_limit","Willow","Seedling","Shear","LA202","Medium","MC",0,"pa","Q <= limit","critical","Soft",0.00814770153339743,0.00814770153339743,"upper","N"
"2013","Q_limit","Willow","Seedling","Shear","LA202","Medium","ROB",2592.42,"pa","Q <= limit","critical","Soft",99.7327553897046,99.654537454984,"upper","N"
"2014","Q_limit","Willow","Seedling","Shear","LA202","High","LOB",1273.63,"pa","Q <= limit","critical","Soft",99.2569296201542,99.2569296201542,"upper","N"
"2015","Q_limit","Willow","Seedling","Shear","LA202","High","MC",0,"pa","Q <= limit","critical","Soft",0.00814770153339743,0.00814770153339743,"upper","N"
"2016","Q_limit","Willow","Seedling","Shear","LA202","High","ROB",2046.08,"pa","Q <= limit","critical","Soft",99.7327553897046,99.654537454984,"upper","N"
"2017","Q_limit","Willow","Seedling","Depth","LA3","Low","LOB",1470.08,"cm","Q <= limit","critical","Soft",98.129287727932,97.4693239037268,"upper","N"
"2018","Q_limit","Willow","Seedling","Depth","LA3","Low","MC",122.93,"cm","Q <= limit","critical","Soft",23.7619567520003,7.92173861087122,"upper","N"
"2019","Q_limit","Willow","Seedling","Depth","LA3","Low","ROB",1470.08,"cm","Q <= limit","critical","Soft",98.129287727932,97.4693239037268,"upper","N"
"2020","Q_limit","Willow","Seedling","Depth","LA3","Medium","LOB",1082.55,"cm","Q <= limit","critical","Soft",98.129287727932,97.4693239037268,"upper","N"
"2021","Q_limit","Willow","Seedling","Depth","LA3","Medium","MC",61.81,"cm","Q <= limit","critical","Soft",23.7619567520003,7.92173861087122,"upper","N"
"2022","Q_limit","Willow","Seedling","Depth","LA3","Medium","ROB",1082.55,"cm","Q <= limit","critical","Soft",98.129287727932,97.4693239037268,"upper","N"
"2023","Q_limit","Willow","Seedling","Depth","LA3","High","LOB",618.18,"cm","Q <= limit","critical","Soft",98.129287727932,97.4693239037268,"upper","N"
"2024","Q_limit","Willow","Seedling","Depth","LA3","High","MC",61.81,"cm","Q <= limit","critical","Soft",23.7619567520003,7.92173861087122,"upper","N"
"2025","Q_limit","Willow","Seedling","Depth","LA3","High","ROB",618.18,"cm","Q <= limit","critical","Soft",98.129287727932,97.4693239037268,"upper","N"
"2026","Q_limit","Willow","Seedling","Shear","LA3","Medium","LOB",22491.26,"pa","Q <= limit","critical","Soft",99.9364479280395,51.8459975774167,"upper","N"
"2027","Q_limit","Willow","Seedling","Shear","LA3","Medium","MC",11998.81,"pa","Q <= limit","critical","Soft",99.7523098733847,33.2513131378971,"upper","N"
"2028","Q_limit","Willow","Seedling","Shear","LA3","Medium","ROB",17856.91,"pa","Q <= limit","critical","Soft",99.8973389606792,38.9813200362844,"upper","N"
"2029","Q_limit","Willow","Seedling","Shear","LA3","High","LOB",144.29,"pa","Q <= limit","critical","Soft",99.9364479280395,51.8459975774167,"upper","N"
"2030","Q_limit","Willow","Seedling","Shear","LA3","High","MC",61.81,"pa","Q <= limit","critical","Soft",99.7523098733847,33.2513131378971,"upper","N"
"2031","Q_limit","Willow","Seedling","Shear","LA3","High","ROB",117.02,"pa","Q <= limit","critical","Soft",99.8973389606792,38.9813200362844,"upper","N"
"2032","Q_limit","Willow","Seedling","Depth","LA8","Low","LOB",778.37,"cm","Q <= limit","critical","Soft",97.971222318184,96.5350541278972,"upper","N"
"2033","Q_limit","Willow","Seedling","Depth","LA8","Low","MC",203.22,"cm","Q <= limit","critical","Soft",94.6974758420649,36.4104486124464,"upper","N"
"2034","Q_limit","Willow","Seedling","Depth","LA8","Low","ROB",778.37,"cm","Q <= limit","critical","Soft",97.971222318184,96.5350541278972,"upper","N"
"2035","Q_limit","Willow","Seedling","Depth","LA8","Medium","LOB",505.91,"cm","Q <= limit","critical","Soft",97.971222318184,96.5350541278972,"upper","N"
"2036","Q_limit","Willow","Seedling","Depth","LA8","Medium","MC",88.23,"cm","Q <= limit","critical","Soft",94.6974758420649,36.4104486124464,"upper","N"
"2037","Q_limit","Willow","Seedling","Depth","LA8","Medium","ROB",505.91,"cm","Q <= limit","critical","Soft",97.971222318184,96.5350541278972,"upper","N"
"2038","Q_limit","Willow","Seedling","Depth","LA8","High","LOB",194.48,"cm","Q <= limit","critical","Soft",97.971222318184,96.5350541278972,"upper","N"
"2039","Q_limit","Willow","Seedling","Depth","LA8","High","MC",46.51,"cm","Q <= limit","critical","Soft",94.6974758420649,36.4104486124464,"upper","N"
"2040","Q_limit","Willow","Seedling","Depth","LA8","High","ROB",194.48,"cm","Q <= limit","critical","Soft",97.971222318184,96.5350541278972,"upper","N"
"2041","Q_limit","Willow","Seedling","Shear","LA8","Medium","LOB",42906.52,"pa","Q <= limit","critical","Soft",100,33.3697264001825,"upper","N"
"2042","Q_limit","Willow","Seedling","Shear","LA8","Medium","MC",42906.52,"pa","Q <= limit","critical","Soft",100,33.3338765134356,"upper","N"
"2043","Q_limit","Willow","Seedling","Shear","LA8","Medium","ROB",42906.52,"pa","Q <= limit","critical","Soft",100,64.0686362377173,"upper","N"
"2044","Q_limit","Willow","Seedling","Shear","LA8","High","LOB",63.06,"pa","Q <= limit","critical","Soft",100,33.3697264001825,"upper","N"
"2045","Q_limit","Willow","Seedling","Shear","LA8","High","MC",46.51,"pa","Q <= limit","critical","Soft",100,33.3338765134356,"upper","N"
"2046","Q_limit","Willow","Seedling","Shear","LA8","High","ROB",159.96,"pa","Q <= limit","critical","Soft",100,64.0686362377173,"upper","N"
"2047","Q_limit","Willow","Adult","StreamPower","11101250","Thresh","LOB",8327.5,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2048","Q_limit","Willow","Adult","StreamPower","11101250","Thresh","MC",8327.5,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2049","Q_limit","Willow","Adult","StreamPower","11101250","Thresh","ROB",8327.5,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2050","Q_limit","Willow","Adult","StreamPower","11101250","Thresh","LOB",8327.5,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2051","Q_limit","Willow","Adult","StreamPower","11101250","Thresh","MC",8327.5,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2052","Q_limit","Willow","Adult","StreamPower","11101250","Thresh","ROB",8327.5,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2053","Q_limit","Willow","Adult","StreamPower","F300","Thresh","LOB",35384.01,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2054","Q_limit","Willow","Adult","StreamPower","F300","Thresh","MC",35384.01,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2055","Q_limit","Willow","Adult","StreamPower","F300","Thresh","ROB",35384.01,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2056","Q_limit","Willow","Adult","StreamPower","F300","Thresh","LOB",35384.01,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2057","Q_limit","Willow","Adult","StreamPower","F300","Thresh","MC",35384.01,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2058","Q_limit","Willow","Adult","StreamPower","F300","Thresh","ROB",35384.01,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2059","Q_limit","Willow","Adult","StreamPower","F319","Thresh","MC",49845.45,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2060","Q_limit","Willow","Adult","StreamPower","F319","Thresh","MC",49845.45,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2061","Q_limit","Willow","Adult","StreamPower","F34D","Thresh","MC",46292.14,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2062","Q_limit","Willow","Adult","StreamPower","F34D","Thresh","MC",46292.14,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
"2063","Q_limit","Willow","Adult","StreamPower","F37BHigh","Thresh","MC",3369.26,"w","Q <= limit",NA,NA,NA,NA,"upper","N"
