"","Type","Species.x","Life_Stage.x","Hydraulic.x","Node.x","ProbabilityThreshold","Position","Limits","Hydraulic.y","Unit","Species.y","Life_Stage.y","Node.y","Q_Calculation"
"2557","Hydraulic_limit2","Steelhead","Migration","Depth","LA202","Thresh","MC",18,"depth","cm","Steelhead","Migration","LA202","Q >= newx1a"
"2558","Hydraulic_limit2","Steelhead","Migration","Depth","LA202","Thresh","ROB",18,"depth","cm","Steelhead","Migration","LA202","Q >= newx1a"
"2559","Q_limit1","Steelhead","Migration","Velocity","LA202","Thresh","LOB",1278.58,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2560","Q_limit1","Steelhead","Migration","Velocity","LA202","Thresh","MC",0,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2561","Q_limit1","Steelhead","Migration","Velocity","LA202","Thresh","ROB",1173.27,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2562","Q_limit2","Steelhead","Migration","Velocity","LA202","Thresh","LOB",28466.28,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2563","Q_limit2","Steelhead","Migration","Velocity","LA202","Thresh","MC",28466.28,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2564","Q_limit2","Steelhead","Migration","Velocity","LA202","Thresh","ROB",28466.28,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2565","Hydraulic_limit1","Steelhead","Migration","Velocity","LA202","Thresh","LOB",0,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2566","Hydraulic_limit1","Steelhead","Migration","Velocity","LA202","Thresh","MC",0,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2567","Hydraulic_limit1","Steelhead","Migration","Velocity","LA202","Thresh","ROB",0,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2568","Hydraulic_limit2","Steelhead","Migration","Velocity","LA202","Thresh","LOB",3.1,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2569","Hydraulic_limit2","Steelhead","Migration","Velocity","LA202","Thresh","MC",3.1,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2570","Hydraulic_limit2","Steelhead","Migration","Velocity","LA202","Thresh","ROB",3.1,"vel","m","Steelhead","Migration","LA202","Q >= min_limit & Q <= newx2a"
"2571","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","LOB",1574.1,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2572","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","MC",0,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2573","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","ROB",1460.73,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2574","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","LOB",1574.1,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2575","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","MC",0,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2576","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","ROB",1460.73,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2577","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2578","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2579","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2580","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2581","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2582","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA202","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","LA202","Q >= newx1a"
"2583","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","LOB",1278.58,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2584","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","MC",0,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2585","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","ROB",1173.27,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2586","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","LOB",28466.28,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2587","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","MC",28466.28,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2588","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","ROB",28466.28,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2589","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","LOB",0,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2590","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","MC",0,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2591","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","ROB",0,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2592","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","LOB",2,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2593","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","MC",2,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2594","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA202","Thresh","ROB",2,"vel","m","Steelhead","Migration_Prolonged","LA202","Q >= min_limit & Q <= newx2a"
"2595","Q_limit1","Steelhead","Smolts","Depth","LA202","Thresh","LOB",1405.2,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2596","Q_limit1","Steelhead","Smolts","Depth","LA202","Thresh","MC",0,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2597","Q_limit1","Steelhead","Smolts","Depth","LA202","Thresh","ROB",1298.09,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2598","Q_limit2","Steelhead","Smolts","Depth","LA202","Thresh","LOB",1405.2,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2599","Q_limit2","Steelhead","Smolts","Depth","LA202","Thresh","MC",0,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2600","Q_limit2","Steelhead","Smolts","Depth","LA202","Thresh","ROB",1298.09,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2601","Hydraulic_limit1","Steelhead","Smolts","Depth","LA202","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2602","Hydraulic_limit1","Steelhead","Smolts","Depth","LA202","Thresh","MC",12,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2603","Hydraulic_limit1","Steelhead","Smolts","Depth","LA202","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2604","Hydraulic_limit2","Steelhead","Smolts","Depth","LA202","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2605","Hydraulic_limit2","Steelhead","Smolts","Depth","LA202","Thresh","MC",12,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2606","Hydraulic_limit2","Steelhead","Smolts","Depth","LA202","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","LA202","Q >= newx1a"
"2607","Q_limit1","Steelhead","Migration","Depth","LA3","Thresh","LOB",600.25,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2608","Q_limit1","Steelhead","Migration","Depth","LA3","Thresh","MC",61.81,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2609","Q_limit1","Steelhead","Migration","Depth","LA3","Thresh","ROB",600.25,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2610","Q_limit2","Steelhead","Migration","Depth","LA3","Thresh","LOB",600.25,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2611","Q_limit2","Steelhead","Migration","Depth","LA3","Thresh","MC",61.81,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2612","Q_limit2","Steelhead","Migration","Depth","LA3","Thresh","ROB",600.25,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2613","Hydraulic_limit1","Steelhead","Migration","Depth","LA3","Thresh","LOB",18,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2614","Hydraulic_limit1","Steelhead","Migration","Depth","LA3","Thresh","MC",18,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2615","Hydraulic_limit1","Steelhead","Migration","Depth","LA3","Thresh","ROB",18,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2616","Hydraulic_limit2","Steelhead","Migration","Depth","LA3","Thresh","LOB",18,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2617","Hydraulic_limit2","Steelhead","Migration","Depth","LA3","Thresh","MC",18,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2618","Hydraulic_limit2","Steelhead","Migration","Depth","LA3","Thresh","ROB",18,"depth","cm","Steelhead","Migration","LA3","Q >= newx1a"
"2619","Q_limit1","Steelhead","Migration","Velocity","LA3","Thresh","LOB",92.62,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2620","Q_limit1","Steelhead","Migration","Velocity","LA3","Thresh","MC",61.81,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2621","Q_limit1","Steelhead","Migration","Velocity","LA3","Thresh","ROB",92.62,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2622","Q_limit2","Steelhead","Migration","Velocity","LA3","Thresh","LOB",18797.61,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2623","Q_limit2","Steelhead","Migration","Velocity","LA3","Thresh","MC",13951.11,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2624","Q_limit2","Steelhead","Migration","Velocity","LA3","Thresh","ROB",18797.61,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2625","Hydraulic_limit1","Steelhead","Migration","Velocity","LA3","Thresh","LOB",0,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2626","Hydraulic_limit1","Steelhead","Migration","Velocity","LA3","Thresh","MC",0.87,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2627","Hydraulic_limit1","Steelhead","Migration","Velocity","LA3","Thresh","ROB",0,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2628","Hydraulic_limit2","Steelhead","Migration","Velocity","LA3","Thresh","LOB",3.1,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2629","Hydraulic_limit2","Steelhead","Migration","Velocity","LA3","Thresh","MC",3.1,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2630","Hydraulic_limit2","Steelhead","Migration","Velocity","LA3","Thresh","ROB",3.1,"vel","m","Steelhead","Migration","LA3","Q >= min_limit & Q <= newx2a"
"2631","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","LOB",839.09,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2632","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","MC",61.81,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2633","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","ROB",839.09,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2634","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","LOB",839.09,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2635","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","MC",61.81,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2636","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","ROB",839.09,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2637","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2638","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2639","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2640","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2641","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2642","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA3","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","LA3","Q >= newx1a"
"2643","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","LOB",92.62,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2644","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","MC",61.81,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2645","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","ROB",92.62,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2646","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","LOB",5779.2,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2647","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","MC",2697.67,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2648","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","ROB",5779.2,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2649","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","LOB",0,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2650","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","MC",0.87,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2651","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","ROB",0,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2652","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","LOB",2,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2653","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","MC",2,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2654","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA3","Thresh","ROB",2,"vel","m","Steelhead","Migration_Prolonged","LA3","Q >= min_limit & Q <= newx2a"
"2655","Q_limit1","Steelhead","Smolts","Depth","LA3","Thresh","LOB",360.65,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2656","Q_limit1","Steelhead","Smolts","Depth","LA3","Thresh","MC",61.81,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2657","Q_limit1","Steelhead","Smolts","Depth","LA3","Thresh","ROB",360.65,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2658","Q_limit2","Steelhead","Smolts","Depth","LA3","Thresh","LOB",360.65,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2659","Q_limit2","Steelhead","Smolts","Depth","LA3","Thresh","MC",61.81,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2660","Q_limit2","Steelhead","Smolts","Depth","LA3","Thresh","ROB",360.65,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2661","Hydraulic_limit1","Steelhead","Smolts","Depth","LA3","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2662","Hydraulic_limit1","Steelhead","Smolts","Depth","LA3","Thresh","MC",12,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2663","Hydraulic_limit1","Steelhead","Smolts","Depth","LA3","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2664","Hydraulic_limit2","Steelhead","Smolts","Depth","LA3","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2665","Hydraulic_limit2","Steelhead","Smolts","Depth","LA3","Thresh","MC",12,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2666","Hydraulic_limit2","Steelhead","Smolts","Depth","LA3","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","LA3","Q >= newx1a"
"2667","Q_limit1","Steelhead","Migration","Depth","LA8","Thresh","LOB",183.36,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2668","Q_limit1","Steelhead","Migration","Depth","LA8","Thresh","MC",46.51,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2669","Q_limit1","Steelhead","Migration","Depth","LA8","Thresh","ROB",183.36,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2670","Q_limit2","Steelhead","Migration","Depth","LA8","Thresh","LOB",183.36,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2671","Q_limit2","Steelhead","Migration","Depth","LA8","Thresh","MC",46.51,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2672","Q_limit2","Steelhead","Migration","Depth","LA8","Thresh","ROB",183.36,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2673","Hydraulic_limit1","Steelhead","Migration","Depth","LA8","Thresh","LOB",18,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2674","Hydraulic_limit1","Steelhead","Migration","Depth","LA8","Thresh","MC",18,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2675","Hydraulic_limit1","Steelhead","Migration","Depth","LA8","Thresh","ROB",18,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2676","Hydraulic_limit2","Steelhead","Migration","Depth","LA8","Thresh","LOB",18,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2677","Hydraulic_limit2","Steelhead","Migration","Depth","LA8","Thresh","MC",18,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2678","Hydraulic_limit2","Steelhead","Migration","Depth","LA8","Thresh","ROB",18,"depth","cm","Steelhead","Migration","LA8","Q >= newx1a"
"2679","Q_limit1","Steelhead","Migration","Velocity","LA8","Thresh","LOB",46.51,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2680","Q_limit1","Steelhead","Migration","Velocity","LA8","Thresh","MC",46.51,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2681","Q_limit1","Steelhead","Migration","Velocity","LA8","Thresh","ROB",46.51,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2682","Q_limit2","Steelhead","Migration","Velocity","LA8","Thresh","LOB",5760.7,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2683","Q_limit2","Steelhead","Migration","Velocity","LA8","Thresh","MC",3355.88,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2684","Q_limit2","Steelhead","Migration","Velocity","LA8","Thresh","ROB",5774.63,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2685","Hydraulic_limit1","Steelhead","Migration","Velocity","LA8","Thresh","LOB",0.25,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2686","Hydraulic_limit1","Steelhead","Migration","Velocity","LA8","Thresh","MC",0.97,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2687","Hydraulic_limit1","Steelhead","Migration","Velocity","LA8","Thresh","ROB",0.35,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2688","Hydraulic_limit2","Steelhead","Migration","Velocity","LA8","Thresh","LOB",3.1,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2689","Hydraulic_limit2","Steelhead","Migration","Velocity","LA8","Thresh","MC",3.1,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2690","Hydraulic_limit2","Steelhead","Migration","Velocity","LA8","Thresh","ROB",3.1,"vel","m","Steelhead","Migration","LA8","Q >= min_limit & Q <= newx2a"
"2691","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","LOB",338.76,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2692","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","MC",62.7,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2693","Q_limit1","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","ROB",338.76,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2694","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","LOB",338.76,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2695","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","MC",62.7,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2696","Q_limit2","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","ROB",338.76,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2697","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2698","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2699","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2700","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2701","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2702","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","LA8","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","LA8","Q >= newx1a"
"2703","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","LOB",46.51,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2704","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","MC",46.51,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2705","Q_limit1","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","ROB",46.51,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2706","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","LOB",1937.16,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2707","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","MC",688.79,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2708","Q_limit2","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","ROB",1948.79,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2709","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","LOB",0.25,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2710","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","MC",0.97,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2711","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","ROB",0.35,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2712","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","LOB",2,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2713","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","MC",2,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2714","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","LA8","Thresh","ROB",2,"vel","m","Steelhead","Migration_Prolonged","LA8","Q >= min_limit & Q <= newx2a"
"2715","Q_limit1","Steelhead","Smolts","Depth","LA8","Thresh","LOB",86.52,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2716","Q_limit1","Steelhead","Smolts","Depth","LA8","Thresh","MC",46.51,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2717","Q_limit1","Steelhead","Smolts","Depth","LA8","Thresh","ROB",86.52,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2718","Q_limit2","Steelhead","Smolts","Depth","LA8","Thresh","LOB",86.52,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2719","Q_limit2","Steelhead","Smolts","Depth","LA8","Thresh","MC",46.51,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2720","Q_limit2","Steelhead","Smolts","Depth","LA8","Thresh","ROB",86.52,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2721","Hydraulic_limit1","Steelhead","Smolts","Depth","LA8","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
"2722","Hydraulic_limit1","Steelhead","Smolts","Depth","LA8","Thresh","MC",12,"depth","cm","Steelhead","Smolts","LA8","Q >= newx1a"
