Type,Species,Life_Stage,Hydraulic,Node,ProbabilityThreshold,Position,Limits,Unit,Q_Calculation,TimePeriod,bottom_type,MaxPercentage,MeanPercentage
Q_limit,SAS,Adult,Velocity,LA20,Medium,ROB,893.37,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,3.05971001255851,1.16715300820482
Q_limit,SAS,Adult,Velocity,LA20,High,LOB,276.45,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.08254366936865,1.1497743219758
Q_limit,SAS,Adult,Velocity,LA20,High,MC,4.1,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,94.2053734061931,72.6761411143812
Q_limit,SAS,Adult,Velocity,LA20,High,ROB,261.51,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.05971001255851,1.16715300820482
Q_limit,SAS,Adult,Velocity,LA20,High,LOB,720.66,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.08254366936865,1.1497743219758
Q_limit,SAS,Adult,Velocity,LA20,High,MC,95.14,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,94.2053734061931,72.6761411143812
Q_limit,SAS,Adult,Velocity,LA20,High,ROB,699.95,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.05971001255851,1.16715300820482
Hydraulic_limit,SAS,Adult,Velocity,LA20,Low,LOB,0.09,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,3.08254366936865,1.1497743219758
Hydraulic_limit,SAS,Adult,Velocity,LA20,Low,MC,0.07,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,94.2053734061931,72.6761411143812
Hydraulic_limit,SAS,Adult,Velocity,LA20,Low,ROB,0.09,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,3.05971001255851,1.16715300820482
Hydraulic_limit,SAS,Adult,Velocity,LA20,Low,LOB,1.13,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,3.08254366936865,1.1497743219758
Hydraulic_limit,SAS,Adult,Velocity,LA20,Low,MC,1.13,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,94.2053734061931,72.6761411143812
Hydraulic_limit,SAS,Adult,Velocity,LA20,Low,ROB,1.13,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,3.05971001255851,1.16715300820482
Hydraulic_limit,SAS,Adult,Velocity,LA20,Medium,LOB,0.24,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,3.08254366936865,1.1497743219758
Hydraulic_limit,SAS,Adult,Velocity,LA20,Medium,MC,0.23,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,94.2053734061931,72.6761411143812
Hydraulic_limit,SAS,Adult,Velocity,LA20,Medium,ROB,0.24,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,3.05971001255851,1.16715300820482
Hydraulic_limit,SAS,Adult,Velocity,LA20,Medium,LOB,0.98,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,3.08254366936865,1.1497743219758
Hydraulic_limit,SAS,Adult,Velocity,LA20,Medium,MC,0.98,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,94.2053734061931,72.6761411143812
Hydraulic_limit,SAS,Adult,Velocity,LA20,Medium,ROB,0.98,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,3.05971001255851,1.16715300820482
Hydraulic_limit,SAS,Adult,Velocity,LA20,High,LOB,0.38,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.08254366936865,1.1497743219758
Hydraulic_limit,SAS,Adult,Velocity,LA20,High,MC,0.38,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,94.2053734061931,72.6761411143812
Hydraulic_limit,SAS,Adult,Velocity,LA20,High,ROB,0.38,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.05971001255851,1.16715300820482
Hydraulic_limit,SAS,Adult,Velocity,LA20,High,LOB,0.85,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.08254366936865,1.1497743219758
Hydraulic_limit,SAS,Adult,Velocity,LA20,High,MC,0.85,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,94.2053734061931,72.6761411143812
Hydraulic_limit,SAS,Adult,Velocity,LA20,High,ROB,0.85,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,3.05971001255851,1.16715300820482
Q_limit,SAS,Juvenile,Depth,LA20,Low,LOB,120.63,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.17380676911043,1.24225289379199
Q_limit,SAS,Juvenile,Depth,LA20,Low,MC,1.6,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,77.6541137745042,36.2393468802451
Q_limit,SAS,Juvenile,Depth,LA20,Low,ROB,122.1,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.16565906757704,1.24388243409868
Q_limit,SAS,Juvenile,Depth,LA20,Low,LOB,16912.98,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.17380676911043,1.24225289379199
Q_limit,SAS,Juvenile,Depth,LA20,Low,MC,16912.98,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,77.6541137745042,36.2393468802451
Q_limit,SAS,Juvenile,Depth,LA20,Low,ROB,16912.98,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.16565906757704,1.24388243409868
Q_limit,SAS,Juvenile,Depth,LA20,Medium,LOB,238.44,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.17380676911043,1.24225289379199
Q_limit,SAS,Juvenile,Depth,LA20,Medium,MC,11.7,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,77.6541137745042,36.2393468802451
Q_limit,SAS,Juvenile,Depth,LA20,Medium,ROB,241.36,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.16565906757704,1.24388243409868
Q_limit,SAS,Juvenile,Depth,LA20,Medium,LOB,902.32,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.17380676911043,1.24225289379199
Q_limit,SAS,Juvenile,Depth,LA20,Medium,MC,97.09,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,77.6541137745042,36.2393468802451
Q_limit,SAS,Juvenile,Depth,LA20,Medium,ROB,913.29,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.16565906757704,1.24388243409868
Q_limit,SAS,Juvenile,Depth,LA20,High,LOB,304.13,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.17380676911043,1.24225289379199
Q_limit,SAS,Juvenile,Depth,LA20,High,MC,19.09,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,77.6541137745042,36.2393468802451
Q_limit,SAS,Juvenile,Depth,LA20,High,ROB,307.76,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.16565906757704,1.24388243409868
Q_limit,SAS,Juvenile,Depth,LA20,High,LOB,709.48,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.17380676911043,1.24225289379199
Q_limit,SAS,Juvenile,Depth,LA20,High,MC,71.96,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,77.6541137745042,36.2393468802451
Q_limit,SAS,Juvenile,Depth,LA20,High,ROB,717.84,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.16565906757704,1.24388243409868
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Low,LOB,0,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.17380676911043,1.24225289379199
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Low,MC,0,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,77.6541137745042,36.2393468802451
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Low,ROB,0,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.16565906757704,1.24388243409868
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Low,LOB,464.34,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.17380676911043,1.24225289379199
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Low,MC,519.81,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,77.6541137745042,36.2393468802451
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Low,ROB,464.03,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,2.16565906757704,1.24388243409868
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Medium,LOB,19.27,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.17380676911043,1.24225289379199
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Medium,MC,19.27,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,77.6541137745042,36.2393468802451
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Medium,ROB,19.27,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.16565906757704,1.24388243409868
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Medium,LOB,53.83,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.17380676911043,1.24225289379199
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Medium,MC,53.83,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,77.6541137745042,36.2393468802451
Hydraulic_limit,SAS,Juvenile,Depth,LA20,Medium,ROB,53.83,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,2.16565906757704,1.24388243409868
Hydraulic_limit,SAS,Juvenile,Depth,LA20,High,LOB,25.45,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.17380676911043,1.24225289379199
Hydraulic_limit,SAS,Juvenile,Depth,LA20,High,MC,25.45,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,77.6541137745042,36.2393468802451
Hydraulic_limit,SAS,Juvenile,Depth,LA20,High,ROB,25.45,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.16565906757704,1.24388243409868
Hydraulic_limit,SAS,Juvenile,Depth,LA20,High,LOB,47.65,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.17380676911043,1.24225289379199
Hydraulic_limit,SAS,Juvenile,Depth,LA20,High,MC,47.65,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,77.6541137745042,36.2393468802451
Hydraulic_limit,SAS,Juvenile,Depth,LA20,High,ROB,47.65,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,2.16565906757704,1.24388243409868
Q_limit,SAS,Adult,Depth,LA202,Low,LOB,1278.58,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.59835597670967,0.369451109402281
Q_limit,SAS,Adult,Depth,LA202,Low,MC,0,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.3333333333333
Q_limit,SAS,Adult,Depth,LA202,Low,ROB,1173.27,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.71252426076036,0.393909796515053
Q_limit,SAS,Adult,Depth,LA202,Low,LOB,28466.28,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.59835597670967,0.369451109402281
Q_limit,SAS,Adult,Depth,LA202,Low,MC,28466.28,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.3333333333333
Q_limit,SAS,Adult,Depth,LA202,Low,ROB,28466.28,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.71252426076036,0.393909796515053
Q_limit,SAS,Adult,Depth,LA202,Medium,LOB,1576.83,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.59835597670967,0.369451109402281
Q_limit,SAS,Adult,Depth,LA202,Medium,ROB,1463.34,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.71252426076036,0.393909796515053
Q_limit,SAS,Adult,Depth,LA202,Medium,LOB,2318.23,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.59835597670967,0.369451109402281
Q_limit,SAS,Adult,Depth,LA202,Medium,ROB,2180.42,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.71252426076036,0.393909796515053
Q_limit,SAS,Adult,Depth,LA202,High,LOB,1699.04,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.59835597670967,0.369451109402281
Q_limit,SAS,Adult,Depth,LA202,High,ROB,1581.2,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.71252426076036,0.393909796515053
Q_limit,SAS,Adult,Depth,LA202,High,LOB,2175.3,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.59835597670967,0.369451109402281
Q_limit,SAS,Adult,Depth,LA202,High,ROB,2041.87,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.71252426076036,0.393909796515053
Hydraulic_limit,SAS,Adult,Depth,LA202,Low,LOB,0,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.59835597670967,0.369451109402281
Hydraulic_limit,SAS,Adult,Depth,LA202,Low,MC,133.81,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.3333333333333
Hydraulic_limit,SAS,Adult,Depth,LA202,Low,ROB,0,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.71252426076036,0.393909796515053
Hydraulic_limit,SAS,Adult,Depth,LA202,Low,LOB,664.87,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.59835597670967,0.369451109402281
Hydraulic_limit,SAS,Adult,Depth,LA202,Low,MC,935.84,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.3333333333333
Hydraulic_limit,SAS,Adult,Depth,LA202,Low,ROB,672.19,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.71252426076036,0.393909796515053
Hydraulic_limit,SAS,Adult,Depth,LA202,Medium,LOB,23.17,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.59835597670967,0.369451109402281
Hydraulic_limit,SAS,Adult,Depth,LA202,Medium,ROB,23.17,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.71252426076036,0.393909796515053
Hydraulic_limit,SAS,Adult,Depth,LA202,Medium,LOB,65.64,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.59835597670967,0.369451109402281
Hydraulic_limit,SAS,Adult,Depth,LA202,Medium,ROB,65.64,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.71252426076036,0.393909796515053
Hydraulic_limit,SAS,Adult,Depth,LA202,High,LOB,30.77,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.59835597670967,0.369451109402281
Hydraulic_limit,SAS,Adult,Depth,LA202,High,ROB,30.76,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.71252426076036,0.393909796515053
Hydraulic_limit,SAS,Adult,Depth,LA202,High,LOB,58.04,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.59835597670967,0.369451109402281
Hydraulic_limit,SAS,Adult,Depth,LA202,High,ROB,58.04,cm,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.71252426076036,0.393909796515053
Q_limit,SAS,Adult,Velocity,LA202,Low,LOB,1274.19,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.50702134946912,0.593305432153169
Q_limit,SAS,Adult,Velocity,LA202,Low,MC,83.63,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,9.17808219178082,2.26744536731291
Q_limit,SAS,Adult,Velocity,LA202,Low,ROB,1160.29,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.62118963351981,0.650358185317255
Q_limit,SAS,Adult,Velocity,LA202,Low,LOB,9178.12,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.50702134946912,0.593305432153169
Q_limit,SAS,Adult,Velocity,LA202,Low,MC,9178.12,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,9.17808219178082,2.26744536731291
Q_limit,SAS,Adult,Velocity,LA202,Low,ROB,9178.12,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.62118963351981,0.650358185317255
Q_limit,SAS,Adult,Velocity,LA202,Medium,LOB,1275.66,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.50702134946912,0.593305432153169
Q_limit,SAS,Adult,Velocity,LA202,Medium,MC,278.09,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,9.17808219178082,2.26744536731291
Q_limit,SAS,Adult,Velocity,LA202,Medium,ROB,1164.63,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.62118963351981,0.650358185317255
Q_limit,SAS,Adult,Velocity,LA202,Medium,LOB,5169.39,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.50702134946912,0.593305432153169
Q_limit,SAS,Adult,Velocity,LA202,Medium,MC,5169.39,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,9.17808219178082,2.26744536731291
Q_limit,SAS,Adult,Velocity,LA202,Medium,ROB,5169.39,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.62118963351981,0.650358185317255
Q_limit,SAS,Adult,Velocity,LA202,High,LOB,1277.14,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.50702134946912,0.593305432153169
Q_limit,SAS,Adult,Velocity,LA202,High,MC,529.6,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,9.17808219178082,2.26744536731291
Q_limit,SAS,Adult,Velocity,LA202,High,ROB,1168.98,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.62118963351981,0.650358185317255
Q_limit,SAS,Adult,Velocity,LA202,High,LOB,2723.68,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.50702134946912,0.593305432153169
Q_limit,SAS,Adult,Velocity,LA202,High,MC,2723.68,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,9.17808219178082,2.26744536731291
Q_limit,SAS,Adult,Velocity,LA202,High,ROB,2723.68,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.62118963351981,0.650358185317255
Hydraulic_limit,SAS,Adult,Velocity,LA202,Low,LOB,0.08,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.50702134946912,0.593305432153169
Hydraulic_limit,SAS,Adult,Velocity,LA202,Low,MC,0.09,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,9.17808219178082,2.26744536731291
Hydraulic_limit,SAS,Adult,Velocity,LA202,Low,ROB,0.07,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.62118963351981,0.650358185317255
Hydraulic_limit,SAS,Adult,Velocity,LA202,Low,LOB,1.13,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.50702134946912,0.593305432153169
Hydraulic_limit,SAS,Adult,Velocity,LA202,Low,MC,1.13,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,9.17808219178082,2.26744536731291
Hydraulic_limit,SAS,Adult,Velocity,LA202,Low,ROB,1.13,m,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,1.62118963351981,0.650358185317255
Hydraulic_limit,SAS,Adult,Velocity,LA202,Medium,LOB,0.26,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.50702134946912,0.593305432153169
Hydraulic_limit,SAS,Adult,Velocity,LA202,Medium,MC,0.24,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,9.17808219178082,2.26744536731291
Hydraulic_limit,SAS,Adult,Velocity,LA202,Medium,ROB,0.25,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.62118963351981,0.650358185317255
Hydraulic_limit,SAS,Adult,Velocity,LA202,Medium,LOB,0.98,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.50702134946912,0.593305432153169
Hydraulic_limit,SAS,Adult,Velocity,LA202,Medium,MC,0.98,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,9.17808219178082,2.26744536731291
Hydraulic_limit,SAS,Adult,Velocity,LA202,Medium,ROB,0.98,m,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,1.62118963351981,0.650358185317255
Hydraulic_limit,SAS,Adult,Velocity,LA202,High,LOB,0.45,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.50702134946912,0.593305432153169
Hydraulic_limit,SAS,Adult,Velocity,LA202,High,MC,0.38,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,9.17808219178082,2.26744536731291
Hydraulic_limit,SAS,Adult,Velocity,LA202,High,ROB,0.43,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.62118963351981,0.650358185317255
Hydraulic_limit,SAS,Adult,Velocity,LA202,High,LOB,0.85,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.50702134946912,0.593305432153169
Hydraulic_limit,SAS,Adult,Velocity,LA202,High,MC,0.85,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,9.17808219178082,2.26744536731291
Hydraulic_limit,SAS,Adult,Velocity,LA202,High,ROB,0.85,m,Q >= newx3a[1] & Q <= newx3a[2],Annual,Soft,1.62118963351981,0.650358185317255
Q_limit,SAS,Juvenile,Depth,LA202,Low,LOB,1278.58,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.743070379845845,0.353610246549448
Q_limit,SAS,Juvenile,Depth,LA202,Low,MC,0,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,100,33.3333333333333
Q_limit,SAS,Juvenile,Depth,LA202,Low,ROB,1173.27,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.800104290579628,0.373707910331829
Q_limit,SAS,Juvenile,Depth,LA202,Low,LOB,28466.28,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.743070379845845,0.353610246549448
Q_limit,SAS,Juvenile,Depth,LA202,Low,MC,28466.28,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,100,33.3333333333333
Q_limit,SAS,Juvenile,Depth,LA202,Low,ROB,28466.28,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.800104290579628,0.373707910331829
Q_limit,SAS,Juvenile,Depth,LA202,Medium,LOB,1515.84,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.743070379845845,0.353610246549448
Q_limit,SAS,Juvenile,Depth,LA202,Medium,ROB,1404.58,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.800104290579628,0.373707910331829
Q_limit,SAS,Juvenile,Depth,LA202,Medium,LOB,2097.93,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.743070379845845,0.353610246549448
Q_limit,SAS,Juvenile,Depth,LA202,Medium,ROB,1966.9,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.800104290579628,0.373707910331829
Q_limit,SAS,Juvenile,Depth,LA202,High,LOB,1613.04,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.743070379845845,0.353610246549448
Q_limit,SAS,Juvenile,Depth,LA202,High,ROB,1498.27,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.800104290579628,0.373707910331829
Q_limit,SAS,Juvenile,Depth,LA202,High,LOB,1987,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.743070379845845,0.353610246549448
Q_limit,SAS,Juvenile,Depth,LA202,High,ROB,1859.52,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.800104290579628,0.373707910331829
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Low,LOB,0,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.743070379845845,0.353610246549448
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Low,MC,133.81,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,100,33.3333333333333
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Low,ROB,0,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.800104290579628,0.373707910331829
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Low,LOB,664.87,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.743070379845845,0.353610246549448
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Low,MC,935.84,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,100,33.3333333333333
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Low,ROB,672.19,cm,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.800104290579628,0.373707910331829
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Medium,LOB,19.27,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.743070379845845,0.353610246549448
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Medium,ROB,19.27,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.800104290579628,0.373707910331829
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Medium,LOB,53.83,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.743070379845845,0.353610246549448
Hydraulic_limit,SAS,Juvenile,Depth,LA202,Medium,ROB,53.83,cm,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.800104290579628,0.373707910331829
Hydraulic_limit,SAS,Juvenile,Depth,LA202,High,LOB,25.45,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.743070379845845,0.353610246549448
Hydraulic_limit,SAS,Juvenile,Depth,LA202,High,ROB,25.45,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.800104290579628,0.373707910331829
Hydraulic_limit,SAS,Juvenile,Depth,LA202,High,LOB,47.65,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.743070379845845,0.353610246549448
Hydraulic_limit,SAS,Juvenile,Depth,LA202,High,ROB,47.65,cm,Q >= newx3a[1] & Q <= newx3a[2],critical,Soft,0.800104290579628,0.373707910331829
Q_limit,SAS,Adult,Depth,LA3,Low,LOB,92.62,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Low,MC,61.81,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,98.6090894491621
Q_limit,SAS,Adult,Depth,LA3,Low,ROB,92.62,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Low,LOB,47491.04,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Low,MC,47491.04,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,98.6090894491621
Q_limit,SAS,Adult,Depth,LA3,Low,ROB,47491.04,cm,Q >= newx1a[1] & Q <= newx1a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Medium,LOB,847.94,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Medium,MC,1547.75,cm,Q >= min_limit & Q <= newx2a,Annual,Soft,100,98.6090894491621
Q_limit,SAS,Adult,Depth,LA3,Medium,ROB,847.94,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Medium,LOB,3974.77,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,100,33.8993747987736
Q_limit,SAS,Adult,Depth,LA3,Medium,ROB,3974.77,cm,Q >= newx2a[1] & Q <= newx2a[2],Annual,Soft,100,33.8993747987736
